track,raceNumber,year,type,fin,st,num,driver,sponsor,C/E/T,laps,money,status,led,pts,ledPts,ledMostPts,polePoints,atp,atp25,xPtsATP,xPtsATP25,xPts,passesFor,passesAgainst,lapOneChange,inTopFive,fastLapRank,date
Laguna Seca,17,2019,road,15,20,23,Charlie Kimball,Tresiba   (Trevor Carlin),D/C/F,90,,running,0,30,0,0,0,18.49450549,15,12,15,12,21,16,-4,0,9,9/22/2019
Laguna Seca,17,2019,road,16,21,14,Tony Kanaan,ABC Supply Co.   (A.J. Foyt),D/C/F,90,,running,0,28,0,0,0,17.07692308,16.86956522,13,13,13,33,28,0,0,24,9/22/2019
Laguna Seca,17,2019,road,17,23,4,Matheus Leist,ABC Supply Co.   (A.J. Foyt),D/C/F,90,,running,0,26,0,0,0,19.17582418,17.86956522,11,12,11,29,23,1,0,23,9/22/2019
Laguna Seca,17,2019,road,18,17,26,Zach Veach,Gainbridge   (Andretti Autosport),D/H/F,90,,running,0,24,0,0,0,18.41758242,18.86956522,12,11,12,21,22,-2,0,22,9/22/2019
Laguna Seca,17,2019,road,19,24,60,Jack Harvey,AutoNation / SiriusXM   (Meyer Shank Racing / Arrow SPM),D/H/F,90,,running,0,22,0,0,0,20.01098901,19.86956522,10,10,10,38,33,1,1,19,9/22/2019
Laguna Seca,17,2019,road,20,15,21,Spencer Pigot,Autogeek / Direct Supply   (Ed Carpenter Racing),D/C/F,89,,running,0,20,0,0,0,17.25555556,17.04545455,13,13,13,23,28,-1,0,15,9/22/2019
Laguna Seca,17,2019,road,21,16,30,Takuma Sato,A Beam Consulting / Panasonic   (Rahal Letterman Lanigan Racing),D/H/F,89,,running,0,18,0,0,0,16.73333333,20.31818182,13,10,13,27,32,1,0,11,9/22/2019
Laguna Seca,17,2019,road,22,13,25,Conor Daly,United States Air Force   (Andretti Autosport),D/H/F,89,,running,0,16,0,0,0,18.7,22,11,8,11,19,28,-1,0,4,9/22/2019
Laguna Seca,17,2019,road,23,18,20,Ed Jones,Sonax   (Ed Carpenter Racing),D/C/F,51,,suspension,0,14,0,0,0,21.48076923,23,9,14,9,9,14,0,0,21,9/22/2019
Laguna Seca,17,2019,road,24,12,19,Santino Ferrucci,Cly-Del Manufacturing   (Dale Coyne),D/H/F,48,,crash,0,12,0,0,0,10.55102041,24,19,12,19,13,13,3,0,20,9/22/2019
Texas,1,2020,oval,1,2,9,Scott Dixon,PNC Bank   (Chip Ganassi),D/H/F,200,,running,157,53,1,2,0,1.278606965,1,50,50,53,7,6,0,200,4,6/6/2020
Texas,1,2020,oval,2,3,22,Simon Pagenaud,DXC Technology / Verizon   (Roger Penske),D/C/F,200,,running,0,40,0,0,0,3.975124378,5.882352941,32,28,32,22,21,0,165,8,6/6/2020
Texas,1,2020,oval,3,1,1,Josef Newgarden,Xpel / Verizon   (Roger Penske),D/C/F,200,,running,41,37,1,0,1,3.641791045,5.68627451,32,28,34,59,61,0,156,14,6/6/2020
Texas,1,2020,oval,4,5,26,Zach Veach,Gainbridge   (Andretti Autosport),D/H/F,200,,running,2,33,1,0,0,5.124378109,5.607843137,30,28,31,28,27,1,148,3,6/6/2020
Texas,1,2020,oval,5,13,20,Ed Carpenter,Sonax / Direct Supply   (Ed Carpenter Racing),D/C/F,200,,running,0,30,0,0,0,7.880597015,5.921568627,24,28,24,35,27,3,37,5,6/6/2020
Texas,1,2020,oval,6,19,59,Conor Daly,Gallagher Insurance   (Trevor Carlin),D/C/F,200,,running,0,28,0,0,0,9.895522388,7.68627451,20,24,20,49,36,5,2,10,6/6/2020
Texas,1,2020,oval,7,14,88,Colton Herta,Capstone Turbine   (Andretti Harding Steinbrenner),D/H/F,200,,running,0,26,0,0,0,10.48756219,9.37254902,20,22,20,46,39,3,3,9,6/6/2020
Texas,1,2020,oval,8,4,28,Ryan Hunter-Reay,DHL / AutoNation   (Andretti Autosport),D/H/F,200,,running,0,24,0,0,0,16.19900498,11.96078431,14,18,14,42,46,-14,0,13,6/6/2020
Texas,1,2020,oval,9,20,7,Oliver Askew,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,200,,running,0,22,0,0,0,13.47263682,9.352941176,17,22,17,37,26,-1,4,12,6/6/2020
Texas,1,2020,oval,10,10,14,Tony Kanaan,7-Eleven   (A.J. Foyt),D/C/F,200,,running,0,20,0,0,0,14.48258706,13.05882353,16,17,16,31,31,2,2,17,6/6/2020
Texas,1,2020,oval,11,12,4,Charlie Kimball,Tresiba   (A.J. Foyt),D/C/F,199,,crash,0,19,0,0,0,6.535,7.82,26,24,26,34,33,6,38,2,6/6/2020
Texas,1,2020,oval,12,18,5,Patricio O'Ward,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,199,,running,0,18,0,0,0,14.675,14.06,15,16,15,26,20,2,0,15,6/6/2020
Texas,1,2020,oval,13,6,12,Will Power,Verizon   (Roger Penske),D/C/F,199,,running,0,17,0,0,0,11.32,12.94,19,17,19,40,47,-1,37,16,6/6/2020
Texas,1,2020,oval,14,11,98,Marco Andretti,U.S. Concrete / Curb   (AHA / Marco & Curb-Agajanian),D/H/F,199,,running,0,16,0,0,0,9.88,13.5,20,16,20,29,32,2,3,18,6/6/2020
Texas,1,2020,oval,15,8,27,Alexander Rossi,NAPA Auto Parts / AutoNation   (Andretti Autosport),D/H/F,199,,running,0,15,0,0,0,19.04,15.64,11,14,11,23,30,-11,0,19,6/6/2020
Texas,1,2020,oval,16,21,60,Jack Harvey,SiriusXM / AutoNation   (Meyer Shank Racing),D/H/F,199,,running,0,14,0,0,0,18.175,16.84,12,13,12,29,24,-1,0,22,6/6/2020
Texas,1,2020,oval,17,7,15,Graham Rahal,Fleet Cost & Care / United Rentals   (Rahal Letterman Lanigan Racing),D/H/F,198,,running,0,13,0,0,0,20.53266332,18.67346939,9,11,9,18,28,-16,0,6,6/6/2020
Texas,1,2020,oval,18,15,29,James Hinchcliffe,Genesys   (Andretti Autosport),D/H/F,198,,running,0,12,0,0,0,14.72864322,19.3877551,15,11,15,26,29,2,1,7,6/6/2020
Texas,1,2020,oval,19,17,8,Marcus Ericsson,Huski Chocolate   (Chip Ganassi),D/H/F,196,,running,0,11,0,0,0,11.43147208,10.65957447,19,19,19,39,41,5,6,11,6/6/2020
Texas,1,2020,oval,20,9,10,Felix Rosenqvist,NTT Data   (Chip Ganassi),D/H/F,190,,crash,0,10,0,0,0,3.246073298,2.170731707,35,40,35,15,8,4,187,1,6/6/2020
Texas,1,2020,oval,21,23,18,Santino Ferrucci,SealMaster / Sport Clips   (Dale Coyne w/Vasser-Sullivan),D/H/F,156,,driveshaft,0,9,0,0,0,15.14649682,11.85714286,15,18,15,21,20,2,0,20,6/6/2020
Texas,1,2020,oval,22,24,21,Rinus VeeKay,Sonax / Direct Supply   (Ed Carpenter Racing),D/C/F,36,,crash,0,8,0,0,0,16.7027027,,13,,13,10,5,6,0,21,6/6/2020
Texas,1,2020,oval,23,16,55,Alex Palou,Dale Coyne w/Team Goh,D/H/F,36,,crash,0,7,0,0,0,15.16216216,,15,,15,2,6,1,0,23,6/6/2020
Indianapolis GP,2,2020,road,1,7,9,Scott Dixon,PNC Bank   (Chip Ganassi),D/H/F,80,,running,26,51,1,0,0,5.148148148,1.142857143,30,50,31,34,28,1,47,1,7/4/2020
Indianapolis GP,2,2020,road,2,4,15,Graham Rahal,Fifth Third Bank / United Rentals   (Rahal Letterman Lanigan Racing),D/H/F,80,,running,18,41,1,0,0,2.938271605,2.238095238,35,40,36,23,21,1,76,10,7/4/2020
Indianapolis GP,2,2020,road,3,20,22,Simon Pagenaud,Menards / Verizon   (Roger Penske),D/C/F,80,,running,0,35,0,0,0,11.48148148,3.285714286,19,35,19,48,31,2,19,14,7/4/2020
Indianapolis GP,2,2020,road,4,3,88,Colton Herta,Gleaners / Capstone Turbine   (Andretti Harding Steinbrenner),D/H/F,80,,running,0,32,0,0,0,5.50617284,4.285714286,28,32,28,24,25,-1,51,19,7/4/2020
Indianapolis GP,2,2020,road,5,18,21,Rinus VeeKay,Sonax / Direct Supply   (Ed Carpenter Racing),D/C/F,80,,running,0,30,0,0,0,10.20987654,5.333333333,20,30,20,47,34,1,29,2,7/4/2020
Indianapolis GP,2,2020,road,6,14,8,Marcus Ericsson,Huski Chocolate   (Chip Ganassi),D/H/F,80,,running,1,29,1,0,0,10.65432099,6.333333333,19,28,20,38,30,0,3,9,7/4/2020
Indianapolis GP,2,2020,road,7,6,1,Josef Newgarden,Xpel / Verizon   (Roger Penske),D/C/F,80,,running,4,27,1,0,0,6.740740741,6.619047619,26,26,27,28,29,1,31,6,7/4/2020
Indianapolis GP,2,2020,road,8,13,5,Patricio O'Ward,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,80,,running,0,24,0,0,0,11.96296296,8.333333333,18,24,18,39,34,-3,0,3,7/4/2020
Indianapolis GP,2,2020,road,9,15,18,Santino Ferrucci,Mouser Molex / Sport Clips   (Dale Coyne w/Vasser-Sullivan),D/H/F,80,,running,0,22,0,0,0,12.0617284,9.952380952,18,20,18,45,39,3,7,23,7/4/2020
Indianapolis GP,2,2020,road,10,17,30,Takuma Sato,Panasonic / One Cure   (Rahal Letterman Lanigan Racing),D/H/F,80,,running,0,20,0,0,0,17.24691358,11.61904762,13,18,13,46,39,-5,0,12,7/4/2020
Indianapolis GP,2,2020,road,11,19,29,James Hinchcliffe,Genesys   (Andretti Autosport),D/H/F,80,,running,0,19,0,0,0,15.0617284,12.76190476,15,17,15,40,32,-1,2,18,7/4/2020
Indianapolis GP,2,2020,road,12,8,20,Conor Daly,U.S. Air Force   (Ed Carpenter Racing),D/C/F,80,,running,0,18,0,0,0,8.864197531,10.42857143,22,20,22,37,41,1,16,26,7/4/2020
Indianapolis GP,2,2020,road,13,12,28,Ryan Hunter-Reay,DHL / AutoNation   (Andretti Autosport),D/H/F,80,,running,0,17,0,0,0,16.2962963,14.76190476,14,15,14,32,33,3,0,24,7/4/2020
Indianapolis GP,2,2020,road,14,22,26,Zach Veach,Gainbridge   (Andretti Autosport),D/H/F,80,,running,1,17,1,0,0,16.34567901,11.0952381,14,19,15,50,42,-2,6,17,7/4/2020
Indianapolis GP,2,2020,road,15,9,10,Felix Rosenqvist,NTT Data   (Chip Ganassi),D/H/F,80,,running,0,15,0,0,0,17.98765432,17.14285714,12,13,12,28,34,-6,0,8,7/4/2020
Indianapolis GP,2,2020,road,16,10,59,Max Chilton,Gallagher Insurance   (Trevor Carlin),D/C/F,80,,running,0,14,0,0,0,14.19753086,16.80952381,16,13,16,33,39,0,2,21,7/4/2020
Indianapolis GP,2,2020,road,17,2,60,Jack Harvey,AutoNation / SiriusXM   (Meyer Shank Racing),D/H/F,80,,running,1,14,1,0,0,9.160493827,14.19047619,22,16,23,21,36,0,30,20,7/4/2020
Indianapolis GP,2,2020,road,18,24,4,Charlie Kimball,Tresiba   (A.J. Foyt),D/C/F,80,,running,0,12,0,0,0,21.16049383,18.66666667,9,11,9,28,22,-1,0,22,7/4/2020
Indianapolis GP,2,2020,road,19,21,55,Alex Palou,Dale Coyne w/Team Goh,D/H/F,80,,running,0,11,0,0,0,20.38271605,19.61904762,10,10,10,35,33,2,0,15,7/4/2020
Indianapolis GP,2,2020,road,20,1,12,Will Power,Verizon   (Roger Penske),D/C/F,80,,running,28,14,1,2,1,10.07407407,21.57142857,20,8,24,16,35,0,36,7,7/4/2020
Indianapolis GP,2,2020,road,21,26,14,Dalton Kellett,K-Line Insulators USA   (A.J. Foyt),D/C/F,79,,running,0,9,0,0,0,19.575,21.1,10,9,10,43,38,0,0,25,7/4/2020
Indianapolis GP,2,2020,road,22,25,98,Marco Andretti,U.S. Concrete / Curb   (AHA / Marco & Curb-Agajanian),D/H/F,79,,running,0,8,0,0,0,19.3125,21.3,11,9,11,36,33,2,0,4,7/4/2020
Indianapolis GP,2,2020,road,23,23,24,Sage Karam,Wix Filters / Mecum Auctions   (Dreyer & Reinbold Racing),D/C/F,79,,running,0,7,0,0,0,21.75,23.7,8,6,8,25,25,2,0,11,7/4/2020
Indianapolis GP,2,2020,road,24,16,45,Spencer Pigot,Mi-Jack   (RLL w/ Citrone Buhl Autosport),D/H/F,74,,engine,1,7,1,0,0,8.6,15.2,22,15,23,35,43,3,29,16,7/4/2020
Indianapolis GP,2,2020,road,25,11,27,Alexander Rossi,AutoNation / NAPA Auto Parts   (Andretti Autosport),D/H/F,41,,fuel pressure,0,5,0,0,0,11.83333333,,18,,18,19,33,0,0,5,7/4/2020
Indianapolis GP,2,2020,road,26,5,7,Oliver Askew,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,34,,crash,0,5,0,0,0,9.571428571,,20,,20,14,14,-3,3,13,7/4/2020
Road America,3,2020,road,1,9,9,Scott Dixon,PNC Bank   (Chip Ganassi),D/H/F,55,,running,16,51,1,0,0,4.339285714,1,32,50,33,20,12,2,29,2,7/11/2020
Road America,3,2020,road,2,5,12,Will Power,Verizon   (Roger Penske),D/C/F,55,,running,10,41,1,0,0,4.196428571,2,32,40,33,14,11,-3,41,5,7/11/2020
Road America,3,2020,road,3,14,55,Alex Palou,Dale Coyne w/Team Goh,D/H/F,55,,running,0,35,0,0,0,6.660714286,3.4,26,35,26,45,34,5,27,3,7/11/2020
Road America,3,2020,road,4,3,28,Ryan Hunter-Reay,DHL / AutoNation   (Andretti Autosport),D/H/F,55,,running,0,32,0,0,0,3.75,3.6,32,32,32,9,10,1,54,7,7/11/2020
Road America,3,2020,road,5,7,88,Colton Herta,Gleaners / Capstone Turbine   (Andretti Harding Steinbrenner),D/H/F,55,,running,0,30,0,0,0,6.660714286,5,26,30,26,14,12,1,17,10,7/11/2020
Road America,3,2020,road,6,6,18,Santino Ferrucci,SealMaster / Molex / Sport Clips   (Dale Coyne w/Vasser-Sullivan),D/H/F,55,,running,0,28,0,0,0,4.642857143,6.133333333,30,28,30,31,31,2,33,13,7/11/2020
Road America,3,2020,road,7,4,15,Graham Rahal,Total Quartz / United Rentals   (Rahal Letterman Lanigan Racing),D/H/F,55,,running,2,27,1,0,0,6.714285714,7.133333333,26,26,27,16,19,1,15,9,7/11/2020
Road America,3,2020,road,8,12,5,Patricio O'Ward,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,55,,running,0,24,0,0,0,10.83928571,9.866666667,19,20,19,27,23,0,0,12,7/11/2020
Road America,3,2020,road,9,15,30,Takuma Sato,Mi-Jack / Panasonic   (Rahal Letterman Lanigan Racing),D/H/F,55,,running,0,22,0,0,0,15.30357143,10.6,15,19,15,27,21,-5,0,16,7/11/2020
Road America,3,2020,road,10,13,8,Marcus Ericsson,Huski Chocolate   (Chip Ganassi),D/H/F,55,,running,2,21,1,0,0,10.28571429,8.733333333,20,22,21,28,25,2,2,8,7/11/2020
Road America,3,2020,road,11,22,4,Charlie Kimball,Tresiba   (A.J. Foyt),D/C/F,55,,running,0,19,0,0,0,16.66071429,11.86666667,13,18,13,24,13,5,0,18,7/11/2020
Road America,3,2020,road,12,17,22,Simon Pagenaud,Menards / Verizon   (Roger Penske),D/C/F,55,,running,0,18,0,0,0,11.51785714,10.06666667,18,20,18,23,18,4,0,14,7/11/2020
Road America,3,2020,road,13,16,21,Rinus VeeKay,Direct Supply '/ Autogeek   (Ed Carpenter Racing),D/C/F,55,,running,0,17,0,0,0,17.53571429,14.66666667,12,15,12,17,14,0,0,20,7/11/2020
Road America,3,2020,road,14,1,1,Josef Newgarden,PPG Paints / Verizon   (Roger Penske),D/C/F,55,,running,25,20,1,2,1,6.821428571,14.33333333,26,16,30,22,35,0,26,6,7/11/2020
Road America,3,2020,road,15,21,7,Oliver Askew,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,55,,running,0,15,0,0,0,16.625,15.53333333,13,14,13,29,23,2,0,15,7/11/2020
Road America,3,2020,road,16,20,26,Zach Veach,Gainbridge   (Andretti Autosport),D/H/F,55,,running,0,14,0,0,0,17.57142857,17.53333333,12,12,12,27,23,2,0,19,7/11/2020
Road America,3,2020,road,17,18,59,Max Chilton,Gallagher Insurance   (Trevor Carlin),D/C/F,55,,running,0,13,0,0,0,14.76785714,14.93333333,15,15,15,32,31,3,0,22,7/11/2020
Road America,3,2020,road,18,8,10,Felix Rosenqvist,NTT Data   (Chip Ganassi),D/H/F,54,,running,0,12,0,0,0,13.09090909,19.14285714,17,11,17,17,27,-2,0,4,7/11/2020
Road America,3,2020,road,19,11,27,Alexander Rossi,AutoNation / NAPA Auto Parts   (Andretti Autosport),D/H/F,54,,running,0,11,0,0,0,17.58181818,15,12,15,12,33,41,-11,0,11,7/11/2020
Road America,3,2020,road,20,23,14,Dalton Kellett,K-Line Insulators USA   (A.J. Foyt),D/C/F,54,,running,0,10,0,0,0,20.89090909,19.78571429,9,10,9,15,12,2,0,23,7/11/2020
Road America,3,2020,road,21,19,20,Conor Daly,U.S. Air Force   (Ed Carpenter Racing),D/C/F,41,,crash,0,9,0,0,0,15,13,15,17,15,20,14,5,0,21,7/11/2020
Road America,3,2020,road,22,10,98,Marco Andretti,U.S. Concrete / Curb   (AHA / Marco & Curb-Agajanian),D/H/F,39,,mechanical,0,8,0,0,0,22.225,,8,,8,5,14,-13,0,1,7/11/2020
Road America,3,2020,road,23,2,60,Jack Harvey,AutoNation / SiriusXM   (Meyer Shank Racing),D/H/F,37,,off course,0,8,0,0,0,5,,30,,30,7,10,-3,25,17,7/11/2020
Road America,4,2020,road,1,7,10,Felix Rosenqvist,NTT Data   (Chip Ganassi),D/H/F,55,,running,8,51,1,0,0,2.946428571,1.733333333,35,40,36,14,8,1,50,1,7/12/2020
Road America,4,2020,road,2,1,5,Patricio O'Ward,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,55,,running,43,44,1,2,1,1.410714286,1.333333333,50,50,54,11,12,0,54,3,7/12/2020
Road America,4,2020,road,3,10,27,Alexander Rossi,AutoNation / NAPA Auto Parts   (Andretti Autosport),D/H/F,55,,running,0,35,0,0,0,5.196428571,3.066666667,30,35,30,22,15,2,33,8,7/12/2020
Road America,4,2020,road,4,16,8,Marcus Ericsson,Huski Chocolate   (Chip Ganassi),D/H/F,55,,running,0,32,0,0,0,6.053571429,3.866666667,28,32,28,29,17,7,26,4,7/12/2020
Road America,4,2020,road,5,2,88,Colton Herta,Gleaners / Capstone Turbine   (Andretti Harding Steinbrenner),D/H/F,55,,running,0,31,0,0,0,5.678571429,5.266666667,28,30,28,27,30,0,37,5,7/12/2020
Road America,4,2020,road,6,11,18,Santino Ferrucci,SealMaster / Molex / Sport Clips   (Dale Coyne w/Vasser-Sullivan),D/H/F,55,,running,0,28,0,0,0,9.446428571,6.333333333,22,28,22,48,43,-10,13,18,7/12/2020
Road America,4,2020,road,7,3,55,Alex Palou,Dale Coyne w/Team Goh,D/H/F,55,,running,0,26,0,0,0,6.446428571,6.933333333,28,26,28,18,22,0,21,2,7/12/2020
Road America,4,2020,road,8,12,30,Takuma Sato,Mi-Jack / Panasonic   (Rahal Letterman Lanigan Racing),D/H/F,55,,running,0,24,0,0,0,9.857142857,8.266666667,20,24,20,30,26,-2,4,12,7/12/2020
Road America,4,2020,road,9,14,1,Josef Newgarden,PPG Paints / Verizon   (Roger Penske),D/C/F,55,,running,0,22,0,0,0,10.57142857,9.266666667,19,22,19,34,29,4,0,6,7/12/2020
Road America,4,2020,road,10,13,4,Charlie Kimball,Tresiba   (A.J. Foyt),D/C/F,55,,running,0,20,0,0,0,10.82142857,9.733333333,19,20,19,31,28,1,3,13,7/12/2020
Road America,4,2020,road,11,8,12,Will Power,Verizon   (Roger Penske),D/C/F,55,,running,4,20,1,0,0,10.39285714,11.13333333,20,19,21,44,47,3,10,20,7/12/2020
Road America,4,2020,road,12,6,9,Scott Dixon,PNC Bank   (Chip Ganassi),D/H/F,55,,running,0,18,0,0,0,9.446428571,13.53333333,22,16,22,35,41,2,10,7,7/12/2020
Road America,4,2020,road,13,22,22,Simon Pagenaud,Menards / Verizon   (Roger Penske),D/C/F,55,,running,0,17,0,0,0,15.23214286,13.73333333,15,16,15,30,21,7,0,14,7/12/2020
Road America,4,2020,road,14,15,21,Rinus VeeKay,Direct Supply '/ Autogeek   (Ed Carpenter Racing),D/C/F,55,,running,0,16,0,0,0,11.32142857,12.6,19,17,19,33,32,8,1,9,7/12/2020
Road America,4,2020,road,15,21,59,Max Chilton,Gallagher Insurance   (Trevor Carlin),D/C/F,55,,running,0,15,0,0,0,14.41071429,14.53333333,16,15,16,44,38,3,2,17,7/12/2020
Road America,4,2020,road,16,17,26,Zach Veach,Gainbridge   (Andretti Autosport),D/H/F,55,,running,0,14,0,0,0,13.32142857,15.53333333,17,14,17,31,30,6,0,10,7/12/2020
Road America,4,2020,road,17,9,60,Jack Harvey,AutoNation / SiriusXM   (Meyer Shank Racing),D/H/F,55,,running,0,13,0,0,0,16.41071429,16.6,14,13,14,28,36,-10,0,11,7/12/2020
Road America,4,2020,road,18,20,20,Conor Daly,U.S. Air Force   (Ed Carpenter Racing),D/C/F,55,,running,0,12,0,0,0,19.75,18.93333333,10,11,10,14,12,0,0,15,7/12/2020
Road America,4,2020,road,19,19,98,Marco Andretti,U.S. Concrete / Curb   (AHA / Marco & Curb-Agajanian),D/H/F,54,,running,0,11,0,0,0,16.18181818,18.42857143,14,12,14,24,24,6,0,16,7/12/2020
Road America,4,2020,road,20,23,14,Dalton Kellett,K-Line Insulators USA   (A.J. Foyt),D/C/F,54,,running,0,10,0,0,0,17.21818182,19.07142857,13,11,13,44,41,7,0,19,7/12/2020
Road America,4,2020,road,21,18,7,Oliver Askew,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,53,,off course,0,9,0,0,0,19.37037037,21,11,9,11,16,19,1,0,21,7/12/2020
Road America,4,2020,road,22,4,28,Ryan Hunter-Reay,DHL / AutoNation   (Andretti Autosport),D/H/F,0,,crash,0,8,0,0,0,4,,32,,32,0,0,-18,1,23,7/12/2020
Road America,4,2020,road,23,5,15,Graham Rahal,Total Quartz / United Rentals   (Rahal Letterman Lanigan Racing),D/H/F,0,,crash,0,7,0,0,0,5,,30,,30,0,0,-18,1,22,7/12/2020
Iowa,5,2020,oval,1,23,22,Simon Pagenaud,Menards / Verizon   (Roger Penske),D/C/F,250,,running,83,53,1,2,0,6.633466135,1,26,50,29,37,15,3,114,7,7/17/2020
Iowa,5,2020,oval,2,17,9,Scott Dixon,PNC Bank   (Chip Ganassi),D/H/F,250,,running,0,40,0,0,0,10.15537849,2.571428571,20,35,20,40,25,-1,82,11,7/17/2020
Iowa,5,2020,oval,3,14,7,Oliver Askew,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,250,,running,0,35,0,0,0,7.884462151,6.603174603,24,26,24,39,28,0,116,14,7/17/2020
Iowa,5,2020,oval,4,8,5,Patricio O'Ward,Arrow / Lucas Oil   (Arrow McLaren SP),D/C/F,250,,running,30,33,1,0,0,6.123505976,9.19047619,28,22,29,33,29,1,109,13,7/17/2020
Iowa,5,2020,oval,5,2,1,Josef Newgarden,Hitachi / Verizon   (Roger Penske),D/C/F,250,,running,68,31,1,0,0,5.151394422,7.380952381,30,26,31,17,20,0,140,6,7/17/2020
Iowa,5,2020,oval,6,5,27,Alexander Rossi,AutoNation / NAPA Auto Parts   (Andretti Autosport),D/H/F,250,,running,0,28,0,0,0,5.549800797,2.920634921,28,35,28,26,27,0,156,5,7/17/2020
Iowa,5,2020,oval,7,9,60,Jack Harvey,AutoNation / SiriusXM   (Meyer Shank Racing),D/H/F,250,,running,0,26,0,0,0,10.00796813,4.650793651,20,30,20,29,27,-1,51,10,7/17/2020
Iowa,5,2020,oval,8,1,59,Conor Daly,Gallagher Insurance   (Trevor Carlin),D/C/F,250,,running,13,26,1,0,1,5.768924303,5.793650794,28,28,30,21,28,0,127,1,7/17/2020
Iowa,5,2020,oval,9,10,8,Marcus Ericsson,Huski Chocolate   (Chip Ganassi),D/H/F,250,,running,0,22,0,0,0,9.864541833,6.904761905,20,26,20,26,25,-3,0,2,7/17/2020
Iowa,5,2020,oval,10,6,30,Takuma Sato,Panasonic / Mi-Jack   (Rahal Letterman Lanigan Racing),D/H/F,249,,running,49,21,1,0,0,6.972,10.59677419,26,19,27,36,40,0,87,12,7/17/2020
Iowa,5,2020,oval,11,18,55,Alex Palou,Dale Coyne w/Team Goh,D/H/F,249,,running,0,19,0,0,0,15.204,11.40322581,15,19,15,37,30,-3,8,17,7/17/2020
Iowa,5,2020,oval,12,21,15,Graham Rahal,One Cure / United Rentals   (Rahal Letterman Lanigan Racing),D/H/F,248,,running,0,18,0,0,0,16.27710843,10.8852459,14,19,14,29,20,-2,0,15,7/17/2020
Iowa,5,2020,oval,13,11,18,Santino Ferrucci,SealMaster/ Sport Clips   (Dale Coyne w/Vasser-Sullivan),D/H/F,247,,running,0,17,0,0,0,11.3266129,11.53333333,19,18,19,33,35,0,0,8,7/17/2020
Iowa,5,2020,oval,14,7,10,Felix Rosenqvist,NTT Data   (Chip Ganassi),D/H/F,247,,running,7,17,1,0,0,13.03225806,13.66666667,17,16,18,24,31,-1,13,18,7/17/2020
Iowa,5,2020,oval,15,16,20,Ed Carpenter,U.S. Air Force   (Ed Carpenter Racing),D/C/F,247,,running,0,15,0,0,0,16.33064516,14.78333333,14,15,14,28,27,-1,0,20,7/17/2020
Iowa,5,2020,oval,16,12,28,Ryan Hunter-Reay,DHL / AutoNation   (Andretti Autosport),D/H/F,247,,running,0,14,0,0,0,14.19758065,16,16,14,16,19,23,3,0,4,7/17/2020
Iowa,5,2020,oval,17,15,4,Charlie Kimball,Tresiba   (A.J. Foyt),D/C/F,245,,running,0,13,0,0,0,17.00406504,17,13,13,13,20,22,0,0,21,7/17/2020
Iowa,5,2020,oval,18,19,14,Tony Kanaan,Bryant   (A.J. Foyt),D/C/F,213,,in pits,0,12,0,0,0,18.89719626,18,11,12,11,20,19,0,0,19,7/17/2020
Iowa,5,2020,oval,19,4,88,Colton Herta,Capstone Turbine   (Andretti Harding Steinbrenner),D/H/F,156,,crash,0,11,0,0,0,7.191082803,,26,,26,18,21,0,87,9,7/17/2020
Iowa,5,2020,oval,20,13,21,Rinus VeeKay,Sonax / Direct Supply   (Ed Carpenter Racing),D/C/F,156,,crash,0,10,0,0,0,9.72611465,,20,,20,24,19,1,18,16,7/17/2020
Iowa,5,2020,oval,21,3,12,Will Power,Verizon   (Roger Penske),D/C/F,142,,crash,0,9,0,0,0,3.048951049,,35,,35,9,18,0,133,3,7/17/2020
Iowa,5,2020,oval,22,20,98,Marco Andretti,U.S. Concrete / Curb   (AHA / Marco & Curb-Agajanian),D/H/F,128,,clutch,0,8,0,0,0,20.58139535,,9,,9,8,10,4,0,22,7/17/2020
Iowa,5,2020,oval,23,22,26,Zach Veach,Gainbridge   (Andretti Autosport),D/H/F,95,,clutch,0,7,0,0,0,21.75,,8,,8,8,8,0,0,23,7/17/2020
Iowa,6,2020,oval,1,1,1,Josef Newgarden,Hitachi / Verizon   (Roger Penske),D/C/F,250,,running,214,54,1,2,1,1.3187251,1.015873016,50,50,54,18,18,0,246,1,7/18/2020
Iowa,6,2020,oval,2,2,12,Will Power,Verizon   (Roger Penske),D/C/F,250,,running,2,41,1,0,0,3.163346614,2.031746032,35,40,36,26,26,0,234,2,7/18/2020
Iowa,6,2020,oval,3,19,15,Graham Rahal,HyVee / United Rentals   (Rahal Letterman Lanigan Racing),D/H/F,250,,running,13,36,1,0,0,8.09561753,3.492063492,24,35,25,47,31,0,136,14,7/18/2020
Iowa,6,2020,oval,4,23,22,Simon Pagenaud,Menards / Verizon   (Roger Penske),D/C/F,250,,running,0,32,0,0,0,9.77689243,4.492063492,20,32,20,43,24,2,112,9,7/18/2020
