driver,date,year,EloRating
Scott Dixon,2018-05-12,2018,1845.64486333615
Sebastien Bourdais,2018-05-12,2018,1677.11515598358
Simon Pagenaud,2018-05-12,2018,1807.93056505971
Spencer Pigot,2018-05-12,2018,1476.66655542829
Takuma Sato,2018-05-12,2018,1488.41245945353
Tony Kanaan,2018-05-12,2018,1632.27573889527
Will Power,2018-05-12,2018,1670.69288401672
Zach Veach,2018-05-12,2018,1479.71269922685
Zachary Claman De Melo,2018-05-12,2018,1469.48971407585
Alexander Rossi,2018-05-27,2018,1736.61862061801
Carlos Munoz,2018-05-27,2018,1604.93469487401
Charlie Kimball,2018-05-27,2018,1526.62327653466
Conor Daly,2018-05-27,2018,1484.51543698902
Danica Patrick,2018-05-27,2018,1652.93262030705
Ed Carpenter,2018-05-27,2018,1480.92559998279
Ed Jones,2018-05-27,2018,1452.83294730724
Gabby Chaves,2018-05-27,2018,1528.27562109515
Graham Rahal,2018-05-27,2018,1826.56630135282
Helio Castroneves,2018-05-27,2018,1765.75343134849
J.R. Hildebrand,2018-05-27,2018,1554.28350735371
Jack Harvey,2018-05-27,2018,1466.10419353326
James Davison,2018-05-27,2018,1457.19986762183
Jay Howard,2018-05-27,2018,1352.59783287808
Josef Newgarden,2018-05-27,2018,1809.04787162625
Kyle Kaiser,2018-05-27,2018,1450.4410335433
Marco Andretti,2018-05-27,2018,1652.11246059851
Matheus Leist,2018-05-27,2018,1473.15931991182
Max Chilton,2018-05-27,2018,1456.20889268069
Oriol Servia,2018-05-27,2018,1581.00274081646
Robert Wickens,2018-05-27,2018,1559.05149402342
Ryan Hunter-Reay,2018-05-27,2018,1689.35622682284
Sage Karam,2018-05-27,2018,1429.59882879126
Scott Dixon,2018-05-27,2018,1865.25118945905
Sebastien Bourdais,2018-05-27,2018,1635.71119277007
Simon Pagenaud,2018-05-27,2018,1813.70093926166
Spencer Pigot,2018-05-27,2018,1468.00527268021
Stefan Wilson,2018-05-27,2018,1493.70837591191
Takuma Sato,2018-05-27,2018,1456.60646788682
Tony Kanaan,2018-05-27,2018,1610.03711026432
Will Power,2018-05-27,2018,1697.63296588142
Zach Veach,2018-05-27,2018,1473.88593370998
Zachary Claman De Melo,2018-05-27,2018,1470.65894068866
Alexander Rossi,2018-06-02,2018,1749.49860859348
Charlie Kimball,2018-06-02,2018,1514.82251406158
Ed Jones,2018-06-02,2018,1474.07058871531
Gabby Chaves,2018-06-02,2018,1518.44606290207
Graham Rahal,2018-06-02,2018,1789.12790930819
James Hinchcliffe,2018-06-02,2018,1631.25649395795
Jordan King,2018-06-02,2018,1442.03104976155
Josef Newgarden,2018-06-02,2018,1809.51196783163
Marco Andretti,2018-06-02,2018,1662.43703849409
Matheus Leist,2018-06-02,2018,1473.7823314747
Max Chilton,2018-06-02,2018,1443.66347875409
Rene Binder,2018-06-02,2018,1467.11118712247
Robert Wickens,2018-06-02,2018,1566.36038833207
Ryan Hunter-Reay,2018-06-02,2018,1706.46477714231
Santino Ferrucci,2018-06-02,2018,1480.94491250061
Scott Dixon,2018-06-02,2018,1877.80545109774
Sebastien Bourdais,2018-06-02,2018,1635.05893098494
Simon Pagenaud,2018-06-02,2018,1794.80856419322
Spencer Pigot,2018-06-02,2018,1479.73149778668
Takuma Sato,2018-06-02,2018,1476.77846045079
Tony Kanaan,2018-06-02,2018,1606.95308549847
Will Power,2018-06-02,2018,1703.38860120137
Zach Veach,2018-06-02,2018,1480.69330708379
Alexander Rossi,2018-06-03,2018,1736.56971185305
Charlie Kimball,2018-06-03,2018,1531.50375780874
Ed Jones,2018-06-03,2018,1496.64233421823
Gabby Chaves,2018-06-03,2018,1504.92854629813
Graham Rahal,2018-06-03,2018,1800.057729608
James Hinchcliffe,2018-06-03,2018,1616.93522754616
Jordan King,2018-06-03,2018,1433.73045571261
Josef Newgarden,2018-06-03,2018,1796.48257941696
Marco Andretti,2018-06-03,2018,1669.31859016105
Matheus Leist,2018-06-03,2018,1475.75676064685
Max Chilton,2018-06-03,2018,1455.19745559641
Rene Binder,2018-06-03,2018,1451.04016802679
Robert Wickens,2018-06-03,2018,1576.3260519717
Ryan Hunter-Reay,2018-06-03,2018,1731.96643084858
Santino Ferrucci,2018-06-03,2018,1467.1811665934
Scott Dixon,2018-06-03,2018,1883.66966093614
Sebastien Bourdais,2018-06-03,2018,1613.31244076267
Simon Pagenaud,2018-06-03,2018,1790.89973791689
Spencer Pigot,2018-06-03,2018,1459.10569335937
Takuma Sato,2018-06-03,2018,1471.66156628518
Tony Kanaan,2018-06-03,2018,1622.16343048213
Will Power,2018-06-03,2018,1720.32333343285
Zach Veach,2018-06-03,2018,1479.97437776719
Alexander Rossi,2018-06-09,2018,1751.82742135736
Charlie Kimball,2018-06-09,2018,1539.92832810566
Ed Carpenter,2018-06-09,2018,1465.27700596715
Ed Jones,2018-06-09,2018,1508.7300803909
Gabby Chaves,2018-06-09,2018,1503.12264926809
Graham Rahal,2018-06-09,2018,1809.63004895682
James Hinchcliffe,2018-06-09,2018,1637.77463964125
Josef Newgarden,2018-06-09,2018,1779.50114857124
Marco Andretti,2018-06-09,2018,1661.68852696466
Matheus Leist,2018-06-09,2018,1456.778504906
Max Chilton,2018-06-09,2018,1462.34617063227
Robert Wickens,2018-06-09,2018,1554.41487561107
Ryan Hunter-Reay,2018-06-09,2018,1745.89251030186
Scott Dixon,2018-06-09,2018,1898.14662282887
Sebastien Bourdais,2018-06-09,2018,1617.6595711505
Simon Pagenaud,2018-06-09,2018,1802.89825328945
Spencer Pigot,2018-06-09,2018,1467.9438258653
Takuma Sato,2018-06-09,2018,1488.63270506895
Tony Kanaan,2018-06-09,2018,1595.1373739652
Will Power,2018-06-09,2018,1696.3201263629
Zach Veach,2018-06-09,2018,1475.50218149135
Zachary Claman De Melo,2018-06-09,2018,1465.22738689089
Alexander Rossi,2018-06-24,2018,1731.81285033047
Alfonso Celis,2018-06-24,2018,1487.24931761598
Charlie Kimball,2018-06-24,2018,1529.76368172218
Ed Jones,2018-06-24,2018,1521.55099017795
Gabby Chaves,2018-06-24,2018,1493.28265665635
Graham Rahal,2018-06-24,2018,1817.48474080149
James Hinchcliffe,2018-06-24,2018,1643.51628894493
Jordan King,2018-06-24,2018,1441.71151178369
Josef Newgarden,2018-06-24,2018,1793.35696427497
Marco Andretti,2018-06-24,2018,1664.23960794522
Matheus Leist,2018-06-24,2018,1457.40137067212
Max Chilton,2018-06-24,2018,1457.97772637157
Robert Wickens,2018-06-24,2018,1569.11494806178
Ryan Hunter-Reay,2018-06-24,2018,1761.52297605266
Scott Dixon,2018-06-24,2018,1908.48263869784
Sebastien Bourdais,2018-06-24,2018,1611.49317989266
Simon Pagenaud,2018-06-24,2018,1808.70716536703
Spencer Pigot,2018-06-24,2018,1485.06603348978
Takuma Sato,2018-06-24,2018,1510.19148438135
Tony Kanaan,2018-06-24,2018,1592.60759205501
Will Power,2018-06-24,2018,1659.29093175836
Zach Veach,2018-06-24,2018,1455.99912092953
Zachary Claman De Melo,2018-06-24,2018,1451.00962935027
Alexander Rossi,2018-07-08,2018,1729.60583714557
Charlie Kimball,2018-07-08,2018,1529.55064577206
Ed Carpenter,2018-07-08,2018,1474.93238952148
Ed Jones,2018-07-08,2018,1519.5567888901
Gabby Chaves,2018-07-08,2018,1475.80470001014
Graham Rahal,2018-07-08,2018,1823.07846459514
James Hinchcliffe,2018-07-08,2018,1669.31871384793
Josef Newgarden,2018-07-08,2018,1800.3351521287
Marco Andretti,2018-07-08,2018,1653.48670472598
Matheus Leist,2018-07-08,2018,1439.42839337168
Max Chilton,2018-07-08,2018,1457.92289709024
Robert Wickens,2018-07-08,2018,1584.30734335907
Ryan Hunter-Reay,2018-07-08,2018,1733.69181115304
Scott Dixon,2018-07-08,2018,1894.54049946177
Sebastien Bourdais,2018-07-08,2018,1615.00565246725
Simon Pagenaud,2018-07-08,2018,1806.47004269125
Spencer Pigot,2018-07-08,2018,1515.46562370963
Takuma Sato,2018-07-08,2018,1537.1263548749
Tony Kanaan,2018-07-08,2018,1581.22230136676
Will Power,2018-07-08,2018,1664.05947744205
Zach Veach,2018-07-08,2018,1441.18364960182
Zachary Claman De Melo,2018-07-08,2018,1443.05614067413
Alexander Rossi,2018-07-15,2018,1730.38731826781
Charlie Kimball,2018-07-15,2018,1552.37114783115
Conor Daly,2018-07-15,2018,1487.02529461145
Ed Jones,2018-07-15,2018,1525.93984442664
Graham Rahal,2018-07-15,2018,1793.89723489697
James Hinchcliffe,2018-07-15,2018,1687.27070485172
Jordan King,2018-07-15,2018,1448.5264083756
Josef Newgarden,2018-07-15,2018,1793.59173468116
Marco Andretti,2018-07-15,2018,1657.25959982411
Matheus Leist,2018-07-15,2018,1439.62506801902
Max Chilton,2018-07-15,2018,1437.84160606455
Rene Binder,2018-07-15,2018,1446.47115765213
Robert Wickens,2018-07-15,2018,1609.45047181772
Ryan Hunter-Reay,2018-07-15,2018,1715.72231550548
Scott Dixon,2018-07-15,2018,1906.41924321378
Sebastien Bourdais,2018-07-15,2018,1600.1075649144
Simon Pagenaud,2018-07-15,2018,1820.06249055295
Spencer Pigot,2018-07-15,2018,1500.68479371207
Takuma Sato,2018-07-15,2018,1511.70409365286
Tony Kanaan,2018-07-15,2018,1599.19821195482
Will Power,2018-07-15,2018,1642.04263727728
Zach Veach,2018-07-15,2018,1462.40729349526
Zachary Claman De Melo,2018-07-15,2018,1447.67337556962
Alexander Rossi,2018-07-29,2018,1746.10129687308
Charlie Kimball,2018-07-29,2018,1547.68606204135
Conor Daly,2018-07-29,2018,1468.39936680856
Ed Jones,2018-07-29,2018,1523.11872274771
Graham Rahal,2018-07-29,2018,1792.1186610787
Jack Harvey,2018-07-29,2018,1455.19148031614
James Hinchcliffe,2018-07-29,2018,1681.9536431299
Jordan King,2018-07-29,2018,1457.64233246759
Josef Newgarden,2018-07-29,2018,1802.56807709233
Marco Andretti,2018-07-29,2018,1660.23122879361
Matheus Leist,2018-07-29,2018,1432.90075956626
Max Chilton,2018-07-29,2018,1412.07121312554
Pietro Fittipaldi,2018-07-29,2018,1459.58604067534
Rene Binder,2018-07-29,2018,1435.02662638651
Robert Wickens,2018-07-29,2018,1630.23618463565
Ryan Hunter-Reay,2018-07-29,2018,1720.39573920429
Scott Dixon,2018-07-29,2018,1913.82736119651
Sebastien Bourdais,2018-07-29,2018,1619.29298507012
Simon Pagenaud,2018-07-29,2018,1825.66876303323
Spencer Pigot,2018-07-29,2018,1505.40223209209
Takuma Sato,2018-07-29,2018,1501.99519331884
Tony Kanaan,2018-07-29,2018,1587.81553960185
Will Power,2018-07-29,2018,1657.43223739531
Zach Veach,2018-07-29,2018,1475.68692146441
Alexander Rossi,2018-08-19,2018,1763.86798272267
Charlie Kimball,2018-08-19,2018,1558.793686267
Conor Daly,2018-08-19,2018,1467.69430966236
Ed Carpenter,2018-08-19,2018,1485.9349995732
Ed Jones,2018-08-19,2018,1526.95323337728
Graham Rahal,2018-08-19,2018,1781.60689295793
James Hinchcliffe,2018-08-19,2018,1658.93013020892
Josef Newgarden,2018-08-19,2018,1806.83270784546
Marco Andretti,2018-08-19,2018,1670.56799415652
Matheus Leist,2018-08-19,2018,1443.18595983357
Max Chilton,2018-08-19,2018,1418.64413069448
Pietro Fittipaldi,2018-08-19,2018,1441.91524043623
Robert Wickens,2018-08-19,2018,1608.05779233809
Ryan Hunter-Reay,2018-08-19,2018,1696.08504366111
Scott Dixon,2018-08-19,2018,1926.18594501053
Sebastien Bourdais,2018-08-19,2018,1636.38285236
Simon Pagenaud,2018-08-19,2018,1823.05335536486
Spencer Pigot,2018-08-19,2018,1500.14619110623
Takuma Sato,2018-08-19,2018,1484.36326212496
Tony Kanaan,2018-08-19,2018,1575.93934888711
Will Power,2018-08-19,2018,1672.35177121077
Zach Veach,2018-08-19,2018,1491.92778866687
Alexander Rossi,2018-08-25,2018,1776.28366529056
Charlie Kimball,2018-08-25,2018,1543.70545703325
Ed Carpenter,2018-08-25,2018,1488.56425199237
Ed Jones,2018-08-25,2018,1539.16384872894
Gabby Chaves,2018-08-25,2018,1465.30028045961
Graham Rahal,2018-08-25,2018,1776.27321490401
James Hinchcliffe,2018-08-25,2018,1646.07646311393
Josef Newgarden,2018-08-25,2018,1807.08055650579
Marco Andretti,2018-08-25,2018,1663.16730669906
Matheus Leist,2018-08-25,2018,1438.48986493835
Max Chilton,2018-08-25,2018,1412.66274119598
Pietro Fittipaldi,2018-08-25,2018,1450.79816450038
Ryan Hunter-Reay,2018-08-25,2018,1666.92306836545
Scott Dixon,2018-08-25,2018,1930.68584989433
Sebastien Bourdais,2018-08-25,2018,1611.32953321655
Simon Pagenaud,2018-08-25,2018,1831.200308515
Spencer Pigot,2018-08-25,2018,1517.43351194628
Takuma Sato,2018-08-25,2018,1495.41816393228
Tony Kanaan,2018-08-25,2018,1574.46953424833
Will Power,2018-08-25,2018,1691.37798647283
Zach Veach,2018-08-25,2018,1513.06944452258
Alexander Rossi,2018-09-02,2018,1776.84090849126
Alfonso Celis,2018-09-02,2018,1485.54277153958
Carlos Munoz,2018-09-02,2018,1607.53790819716
Charlie Kimball,2018-09-02,2018,1564.97930491194
Ed Jones,2018-09-02,2018,1511.78181473664
Gabby Chaves,2018-09-02,2018,1473.8839757762
Graham Rahal,2018-09-02,2018,1745.66830771203
Jack Harvey,2018-09-02,2018,1454.86487600616
James Hinchcliffe,2018-09-02,2018,1618.06385969568
Jordan King,2018-09-02,2018,1459.8018745196
Josef Newgarden,2018-09-02,2018,1799.72941420538
Marco Andretti,2018-09-02,2018,1630.60649932602
Matheus Leist,2018-09-02,2018,1444.61927599471
Max Chilton,2018-09-02,2018,1409.62707838851
Pietro Fittipaldi,2018-09-02,2018,1468.55026366449
Ryan Hunter-Reay,2018-09-02,2018,1686.16553195048
Santino Ferrucci,2018-09-02,2018,1456.888711532
Scott Dixon,2018-09-02,2018,1937.84590740951
Sebastien Bourdais,2018-09-02,2018,1630.1698451583
Simon Pagenaud,2018-09-02,2018,1841.79901088781
Spencer Pigot,2018-09-02,2018,1546.21453048063
Takuma Sato,2018-09-02,2018,1532.06415982417
Tony Kanaan,2018-09-02,2018,1583.2389327491
Will Power,2018-09-02,2018,1658.92887806219
Zach Veach,2018-09-02,2018,1497.69431513105
Alexander Rossi,2018-09-16,2018,1781.0230474009
Carlos Munoz,2018-09-16,2018,1597.31105934492
Charlie Kimball,2018-09-16,2018,1546.60984056868
Colton Herta,2018-09-16,2018,1488.65456948363
Ed Jones,2018-09-16,2018,1523.223244523
Graham Rahal,2018-09-16,2018,1714.77039166398
Jack Harvey,2018-09-16,2018,1452.41677392817
James Hinchcliffe,2018-09-16,2018,1614.20703916648
Jordan King,2018-09-16,2018,1469.33207149424
Josef Newgarden,2018-09-16,2018,1799.54608782554
Marco Andretti,2018-09-16,2018,1643.71716109021
Matheus Leist,2018-09-16,2018,1439.5132990745
Max Chilton,2018-09-16,2018,1400.29124576924
Patricio O'Ward,2018-09-16,2018,1508.49171832978
Pietro Fittipaldi,2018-09-16,2018,1467.65277897668
Ryan Hunter-Reay,2018-09-16,2018,1703.98427064261
Santino Ferrucci,2018-09-16,2018,1470.02227512217
Scott Dixon,2018-09-16,2018,1946.71450893475
Sebastien Bourdais,2018-09-16,2018,1646.55298921199
Simon Pagenaud,2018-09-16,2018,1852.50907431995
Spencer Pigot,2018-09-16,2018,1523.796447461
Takuma Sato,2018-09-16,2018,1506.17905645852
Tony Kanaan,2018-09-16,2018,1588.19020425374
Will Power,2018-09-16,2018,1677.93015677944
Zach Veach,2018-09-16,2018,1501.04189721068
Alexander Rossi,2019-03-10,2019,1789.40918230694
Ben Hanley,2019-03-10,2019,1491.75146325011
Charlie Kimball,2019-03-10,2019,1535.43230354477
Colton Herta,2019-03-10,2019,1504.73456668211
Ed Jones,2019-03-10,2019,1507.11257661168
Felix Rosenqvist,2019-03-10,2019,1520.4840630122
Graham Rahal,2019-03-10,2019,1713.29966331786
Jack Harvey,2019-03-10,2019,1461.31969644584
James Hinchcliffe,2019-03-10,2019,1630.2067794773
Josef Newgarden,2019-03-10,2019,1814.50579738975
Marco Andretti,2019-03-10,2019,1643.7691111987
Marcus Ericsson,2019-03-10,2019,1487.16988090505
Matheus Leist,2019-03-10,2019,1424.74093310135
Max Chilton,2019-03-10,2019,1402.04089742204
Ryan Hunter-Reay,2019-03-10,2019,1668.68502025657
Santino Ferrucci,2019-03-10,2019,1487.64179148593
Scott Dixon,2019-03-10,2019,1956.03696314641
Sebastien Bourdais,2019-03-10,2019,1618.20264468823
Simon Pagenaud,2019-03-10,2019,1857.84951135476
Spencer Pigot,2019-03-10,2019,1532.43334369783
Takuma Sato,2019-03-10,2019,1496.15904831622
Tony Kanaan,2019-03-10,2019,1585.69491347506
Will Power,2019-03-10,2019,1690.42272969644
Zach Veach,2019-03-10,2019,1501.79070010606
Alexander Rossi,2019-03-24,2019,1784.58081832871
Colton Herta,2019-03-24,2019,1531.90843137172
Ed Jones,2019-03-24,2019,1508.92206484894
Felix Rosenqvist,2019-03-24,2019,1492.12400785296
Graham Rahal,2019-03-24,2019,1731.785132717
Jack Harvey,2019-03-24,2019,1476.68701874938
James Hinchcliffe,2019-03-24,2019,1622.24783044104
Josef Newgarden,2019-03-24,2019,1829.4010453595
Kyle Kaiser,2019-03-24,2019,1445.67374709312
Marco Andretti,2019-03-24,2019,1660.70557387642
Marcus Ericsson,2019-03-24,2019,1487.15265109918
Matheus Leist,2019-03-24,2019,1421.7979749256
Max Chilton,2019-03-24,2019,1389.86571590627
Patricio O'Ward,2019-03-24,2019,1521.24816633958
Ryan Hunter-Reay,2019-03-24,2019,1684.9735952288
Santino Ferrucci,2019-03-24,2019,1473.67596569912
Scott Dixon,2019-03-24,2019,1938.69105785743
Sebastien Bourdais,2019-03-24,2019,1639.183642631
Simon Pagenaud,2019-03-24,2019,1834.10228849617
Spencer Pigot,2019-03-24,2019,1541.04117041391
Takuma Sato,2019-03-24,2019,1514.51408282967
Tony Kanaan,2019-03-24,2019,1590.29228649307
Will Power,2019-03-24,2019,1649.87732794852
Zach Veach,2019-03-24,2019,1482.19096946028
Alexander Rossi,2019-04-07,2019,1794.21008020104
Ben Hanley,2019-04-07,2019,1477.64294645573
Colton Herta,2019-04-07,2019,1506.24616452632
Ed Jones,2019-04-07,2019,1499.55940978532
Felix Rosenqvist,2019-04-07,2019,1505.67468417246
Graham Rahal,2019-04-07,2019,1693.97122762102
Jack Harvey,2019-04-07,2019,1481.88027037266
James Hinchcliffe,2019-04-07,2019,1632.44336328806
Josef Newgarden,2019-04-07,2019,1843.50807767005
Marco Andretti,2019-04-07,2019,1656.02273958489
Marcus Ericsson,2019-04-07,2019,1507.90009472499
Matheus Leist,2019-04-07,2019,1412.08737577531
Max Chilton,2019-04-07,2019,1376.91495322407
Patricio O'Ward,2019-04-07,2019,1517.62931678337
Ryan Hunter-Reay,2019-04-07,2019,1693.27107162348
Santino Ferrucci,2019-04-07,2019,1474.30107311522
Scott Dixon,2019-04-07,2019,1948.56559862993
Sebastien Bourdais,2019-04-07,2019,1656.32185027598
Simon Pagenaud,2019-04-07,2019,1834.31456670829
Spencer Pigot,2019-04-07,2019,1528.61447133873
Takuma Sato,2019-04-07,2019,1538.04461443192
Tony Kanaan,2019-04-07,2019,1579.23924052717
Will Power,2019-04-07,2019,1648.47079869697
Zach Veach,2019-04-07,2019,1491.8862925914
Alexander Rossi,2019-04-14,2019,1807.7419529744
Colton Herta,2019-04-14,2019,1484.21350296398
Ed Jones,2019-04-14,2019,1496.34863231685
Felix Rosenqvist,2019-04-14,2019,1515.85985369247
Graham Rahal,2019-04-14,2019,1707.42391217955
Jack Harvey,2019-04-14,2019,1463.32830610449
James Hinchcliffe,2019-04-14,2019,1640.91144602662
Josef Newgarden,2019-04-14,2019,1855.62422797693
Marco Andretti,2019-04-14,2019,1652.00681922517
Marcus Ericsson,2019-04-14,2019,1493.67079100081
Matheus Leist,2019-04-14,2019,1414.00673188873
Max Chilton,2019-04-14,2019,1381.96067608261
Patricio O'Ward,2019-04-14,2019,1521.24356306182
Ryan Hunter-Reay,2019-04-14,2019,1704.5403501229
Santino Ferrucci,2019-04-14,2019,1458.05775817466
Scott Dixon,2019-04-14,2019,1954.15828686979
Sebastien Bourdais,2019-04-14,2019,1657.44361242729
Simon Pagenaud,2019-04-14,2019,1836.78096138982
Spencer Pigot,2019-04-14,2019,1520.09319135328
Takuma Sato,2019-04-14,2019,1548.65480256716
Tony Kanaan,2019-04-14,2019,1565.82271383887
Will Power,2019-04-14,2019,1654.989746343
Zach Veach,2019-04-14,2019,1486.19549708746
Alexander Rossi,2019-05-11,2019,1779.21055944421
Colton Herta,2019-05-11,2019,1457.81748894885
Ed Jones,2019-05-11,2019,1512.05631417536
Felix Rosenqvist,2019-05-11,2019,1522.22502172829
Graham Rahal,2019-05-11,2019,1709.16193247943
Helio Castroneves,2019-05-11,2019,1740.44064101569
Jack Harvey,2019-05-11,2019,1488.31094761744
James Hinchcliffe,2019-05-11,2019,1633.01380790348
Josef Newgarden,2019-05-11,2019,1841.19823589899
Marco Andretti,2019-05-11,2019,1653.08926365479
Marcus Ericsson,2019-05-11,2019,1470.04506690341
Matheus Leist,2019-05-11,2019,1446.20556280829
Max Chilton,2019-05-11,2019,1379.82962604306
Patricio O'Ward,2019-05-11,2019,1510.94573179508
Ryan Hunter-Reay,2019-05-11,2019,1691.45202150961
Santino Ferrucci,2019-05-11,2019,1471.05999453818
Scott Dixon,2019-05-11,2019,1962.30674354003
Sebastien Bourdais,2019-05-11,2019,1661.27233291095
Simon Pagenaud,2019-05-11,2019,1854.83203285445
Spencer Pigot,2019-05-11,2019,1544.12456326577
Takuma Sato,2019-05-11,2019,1547.90539157431
Tony Kanaan,2019-05-11,2019,1551.86099655109
Will Power,2019-05-11,2019,1663.4471026841
Zach Veach,2019-05-11,2019,1495.01938717228
Alexander Rossi,2019-05-26,2019,1804.60437858039
