resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,totalEntrantPoints,totalDriverPoints,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,BestSpeed,LastSpeed,AverageSpeed,NTRank,NTLap,NTBestTime,NTBestSpeed,Passes,Passed,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3_SPD,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5_SPD,Best_S6A,Best_S6,Best_S6B,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3_SPD,S4A,S4,S4B,S5A,S5,I2,S5B,T5_SPD,S6A,S6,S6B,S7,L6,I3,S8,P1,L2,EntrantID,TeamID,DriverID,T5,T3,time_stamp,Best_T5,Best_T3
13,0,7,25,31 LAPS,28 LAPS,25,14,1:02.1114,47,5:14.7960,62,1:27:32.7662,Mechanical,FALSE,4,62,0,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,5,5,Mechanical,25,47,0,P,104.329,20.585,76.485,0,0,-0.0001,,2,15,2.796,28.6629,59.7352,10.5881,6.1628,3.9926,502.872,59.0504,6.5268,158.194,4.64,12.9834,8.3434,3.7677,10.4807,20.523,6.5624,158.194,4.9253,9.9903,5.012,8.5978,9.785,12.8112,4.0902,24.2543,34.8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,719,,,2022-02-27T19:15:46.049479Z,,
23,0,3,26,70 LAPS,39 LAPS,26,24,1:02.5290,23,1:02.5290,23,25:12.1770,Contact,TRUE,1,21,2,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,5,5,Contact,26,144,0,P,103.632,103.632,98.56,0,0,-0.0001,,9,14,2.8668,29.0527,64.849,10.6199,6.2044,3.898,1638.17,57.9775,6.5909,157.707,4.6721,13.1685,8.4413,3.7874,10.5107,20.5874,6.6928,156.44,5.006,10.0767,4.9951,8.6747,10.7214,12.8889,4.1334,27.0674,37.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,129,1014,,,2022-02-27T19:15:46.049479Z,,
0,0,1,1,0.0000,0.0000,1,1,1:01.4783,63,1:01.9472,94,1:45:12.5927,Active,TRUE,2,64,30,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,54,54,"",1,96,0,P,105.403,104.605,96.493,2,65,1:01.4783,105.403,11,1,2.8585,28.4458,58.4278,20.1908,6.0518,3.7655,2085.52,57.861,6.4788,157.981,4.5838,12.9155,8.2823,3.7309,10.4322,20.3716,6.5718,157.373,4.9434,9.9091,4.9642,8.4803,9.4545,12.5777,4.0657,13.4563,33.6835,3.0587,28.8799,,,6.1149,,,,6.5725,148.706,4.7284,13.1338,8.4054,,,,,,,,,,,,,,,2,12,2022,,,2022-02-27T19:16:22.293227Z,,
9,0,1,2,1.1662,1.1662,2,10,1:01.8630,63,1:02.1356,94,1:45:13.7589,Active,TRUE,2,65,29,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,41,41,"",2,83,0,P,104.748,104.288,96.475,0,0,-0.0001,,7,10,2.82,28.4123,58.0403,19.9245,6.095,3.966,2076.8,58.7371,6.4915,158.901,4.5523,12.9612,8.3537,3.7478,10.2858,20.121,6.5101,159.117,4.9712,9.8352,4.8541,8.5111,9.507,12.6383,4.0821,13.4479,33.394,2.9728,28.783,,,6.1852,,,,6.5531,156.5,4.6243,13.0719,8.4476,,,,,,,,,,,,,,,9,25,2018,,,2022-02-27T19:16:22.293227Z,,
1,0,1,3,4.2545,3.0883,3,2,1:01.5371,64,1:01.8903,94,1:45:16.8472,Active,TRUE,2,66,28,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,36,36,"",3,37,0,P,105.302,104.701,96.428,0,0,-0.0001,,14,4,2.7935,28.4418,59.3061,19.9598,6.0406,3.9123,2084.92,58.2712,6.4583,157.646,4.547,12.9233,8.2906,3.7244,10.3496,20.3124,6.4809,162.145,4.9012,9.911,4.9437,8.4281,9.5511,12.5802,4.0582,13.4927,33.4525,2.9817,,,,6.1265,,,,6.5012,157.041,4.6166,,,,,,,,,,,,,,,,,11,12,461,,,2022-02-27T19:16:22.293227Z,,
3,0,1,4,14.3138,10.0593,4,4,1:01.9747,3,1:02.5938,94,1:45:26.9065,Active,TRUE,2,62,32,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,33,33,"",4,94,0,P,104.559,103.525,96.275,4,51,1:02.1958,104.187,12,11,2.8509,28.6211,59.2605,21.5031,6.0539,3.9653,1575.18,58.0563,6.5239,155.755,4.6045,13.0498,8.3736,3.7408,10.4562,20.4415,6.5906,155.844,4.8978,9.9183,4.9653,8.5114,9.9711,12.7431,4.1167,13.5062,35.0093,3.0676,,,,6.0815,,,,6.554,143.995,,,,,,,,,,,,,,,,,,16,139,1010,,,2022-02-27T19:16:22.293227Z,,
2,0,1,5,14.9392,0.6254,5,3,1:01.8434,5,1:02.3600,94,1:45:27.5319,Active,TRUE,2,63,31,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,30,30,"",5,90,0,P,104.781,103.913,96.265,0,0,-0.0001,,12,3,2.8753,28.6769,59.1077,21.639,6.0814,3.8161,2084.5,58.1036,6.4745,157.95,4.5892,13.0387,8.414,3.7112,10.3966,20.3528,6.5122,159.396,4.8382,9.8675,4.9756,8.5314,9.6712,12.7595,4.088,13.4385,35.0996,2.9619,,,,6.2702,,,,6.5161,153.476,,,,,,,,,,,,,,,,,,17,3,879,,,2022-02-27T19:16:22.293227Z,,
10,0,1,6,15.5061,0.5669,6,11,1:01.9161,14,1:02.7060,94,1:45:28.0988,Active,TRUE,2,65,29,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,28,28,"",6,39,0,P,104.658,103.339,96.256,0,0,-0.0001,,6,13,2.8287,28.6522,58.5956,20.3856,6.1252,3.9035,2075.82,57.8544,6.5264,159.086,4.5432,12.9444,8.3708,3.7634,10.4148,20.4208,6.5617,159.708,4.9585,9.9743,4.9323,8.4795,9.4189,12.6777,4.0243,13.3912,33.7768,2.9835,,,,6.2718,,,,6.6327,156.95,,,,,,,,,,,,,,,,,,13,21,400,,,2022-02-27T19:16:22.293227Z,,
4,0,1,7,16.2051,0.6990,7,5,1:02.1459,78,1:02.7950,94,1:45:28.7978,Active,TRUE,2,65,29,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,26,26,"",7,47,0,P,104.271,103.193,96.246,0,0,-0.0001,,11,3,2.8449,28.6217,59.2943,10.5514,6.1535,3.9294,2082.99,58.3459,6.4986,158.47,4.5551,12.9865,8.3632,3.757,10.4336,20.4703,6.5827,161.377,4.9385,9.9815,4.9568,8.5326,9.7682,12.7448,4.0369,24.1373,34.6887,2.9649,,,,6.2193,,,,6.5478,158.317,,,,,,,,,,,,,,,,,,19,3,2047,,,2022-02-27T19:16:22.293227Z,,
6,0,1,8,16.6178,0.4127,8,7,1:01.3536,47,1:02.5401,94,1:45:29.2105,Active,TRUE,3,79,15,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,25,25,"",8,49,0,P,105.617,103.614,96.239,1,49,1:01.3536,105.617,8,11,2.8531,28.4027,58.3724,19.9973,6.0813,3.7949,995.634,58.091,6.4854,159.459,4.5917,12.9292,8.3035,3.7351,10.3245,20.2465,6.5505,159.303,4.894,9.8433,4.9493,8.4772,9.4442,12.6615,4.0784,13.4852,33.4874,2.937,,,,6.3363,,,,,,,,,,,,,,,,,,,,,,,8,25,326,,,2022-02-27T19:16:22.293227Z,,
14,0,1,9,17.2647,0.6469,9,15,1:02.0271,76,1:02.4476,94,1:45:29.8574,Active,TRUE,2,65,29,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,22,22,"",9,35,0,P,104.47,103.767,96.23,0,0,-0.0001,,5,6,2.8653,28.6844,59.6928,21.4888,6.152,3.9167,2070.74,59.2497,6.4931,158.348,4.539,12.9084,8.3416,3.7222,10.4212,20.4559,6.6168,157.433,4.9508,10.0065,4.9762,8.5063,9.8134,12.6068,4.0629,13.467,34.9558,2.9524,,,,6.241,,,,,,,,,,,,,,,,,,,,,,,21,21,2071,,,2022-02-27T19:16:22.293227Z,,
7,0,1,10,19.3183,2.0536,10,8,1:01.6393,71,1:01.7640,94,1:45:31.9110,Active,TRUE,2,66,28,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,20,20,"",10,31,0,P,105.128,104.915,96.198,0,0,-0.0001,,17,1,2.8729,28.5065,58.9922,20.5644,6.071,3.9672,2078.45,58.6344,6.4785,158.963,4.509,12.8941,8.3339,3.7632,10.319,20.2756,6.4721,158.839,4.9279,9.8964,4.885,8.4879,9.7675,12.6855,4.0635,13.3862,33.9506,2.9428,,,,6.165,,,,,,,,,,,,,,,,,,,,,,,7,25,1087,,,2022-02-27T19:16:22.293227Z,,
21,0,1,11,20.9392,1.6209,11,22,1:02.0023,78,1:02.8897,94,1:45:33.5319,Active,TRUE,2,65,29,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,19,19,"",11,118,0,P,104.512,103.038,96.174,0,0,-0.0001,,8,5,2.8895,28.6239,59.8733,10.8113,6.025,4.0141,2062.91,59.1828,6.5226,156.74,4.5798,12.9888,8.3109,3.7554,10.4788,20.4043,6.6946,155.312,4.8367,9.8657,5.0181,8.509,9.9839,12.7272,4.1414,24.3837,35.2655,2.9952,,,,6.1767,,,,,,,,,,,,,,,,,,,,,,,24,129,543,,,2022-02-27T19:16:22.293227Z,,
15,0,1,12,24.6942,3.7550,12,16,1:01.7408,46,1:02.0092,94,1:45:37.2869,Active,TRUE,3,73,21,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,18,18,"",12,70,0,P,104.955,104.501,96.117,0,0,-0.0001,,11,10,2.8621,28.5839,58.7359,19.4621,6.1031,3.8809,1049.09,58.1144,6.4576,157.707,4.6381,13.0113,8.3554,3.718,10.3187,20.2871,6.5817,159.148,4.9351,9.9154,4.9749,8.4732,9.6694,12.6876,4.112,13.4372,32.8993,2.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,852,,,2022-02-27T19:16:22.293227Z,,
22,0,0,13,31.1009,6.4067,13,23,1:02.1324,91,1:02.2817,94,1:45:43.6936,Active,TRUE,3,65,29,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,17,17,"",13,51,0,P,104.293,104.043,96.02,5,62,1:02.2671,104.068,10,3,2.8617,28.6644,59.4833,10.5714,6.1442,3.9149,736.522,58.3277,6.5096,156.89,4.5783,12.9431,8.3589,3.7479,10.429,20.4958,6.6288,156.53,4.9995,10.0219,5.0017,8.5663,9.5888,12.7597,4.0441,22.3159,32.8873,2.9665,28.7287,,,6.1777,,,,6.5582,155.726,4.6447,13.0263,8.3816,3.8206,10.5669,20.7171,6.7463,153.132,5.0806,10.1502,5.0696,8.6002,,12.8359,4.2357,,,22,21,850,,,2022-02-27T19:16:22.293227Z,,
16,0,0,14,1 LAPS,1 LAPS,14,17,1:02.1156,92,1:02.3681,93,1:44:43.8136,Active,TRUE,3,66,27,Green,6,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,16,16,"",14,47,0,P,104.322,103.899,95.904,0,0,-0.0001,,6,5,2.8561,28.6813,58.4691,10.5188,6.1286,3.8847,803.267,58.5238,6.5029,159.957,4.6521,13.0838,8.3824,3.7434,10.2699,20.2586,6.4899,161.505,4.9735,9.9863,4.9482,8.5487,9.5292,12.7064,4.0813,23.4407,33.9675,2.9393,28.7377,,,6.2064,,,,6.5029,156.89,4.6868,13.0891,8.4023,3.8176,10.5114,20.5454,6.6938,153.218,5.0079,10.034,5.0261,8.6214,,,,,,5,148,254,,,2022-02-27T19:16:22.293227Z,,
5,0,0,15,1 LAPS,1.6599,15,6,1:01.8721,78,1:02.1309,93,1:44:45.4735,Active,TRUE,3,68,25,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,15,15,"",15,4,0,P,104.732,104.296,95.878,0,0,-0.0001,,8,14,2.8402,28.5376,58.527,20.004,6.089,3.7095,1000.33,57.9227,6.4631,158.348,4.5748,12.9321,8.3518,3.7361,10.4156,20.3246,6.6115,158.194,4.8574,9.8741,4.9925,8.6002,9.498,12.7392,4.0513,13.6716,33.6756,2.9421,28.7635,,,6.1711,,,,6.4988,157.282,4.6884,13.1515,8.4631,3.7944,10.4725,20.38,6.6781,156.74,4.91,9.9075,4.9975,8.636,,,,,,25,148,658,,,2022-02-27T19:16:22.293227Z,,
8,0,0,16,1 LAPS,2.6641,16,9,1:01.8650,22,1:02.1961,93,1:44:48.1376,Active,TRUE,3,67,26,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,14,14,"",16,37,0,P,104.744,104.187,95.838,0,0,-0.0001,,10,12,2.8793,28.3711,59.0551,18.9623,6.0257,3.8579,871.723,57.8695,6.5078,158.042,4.5479,12.943,8.338,3.7212,10.4349,20.4611,6.6957,156.022,4.9791,10.0067,4.9541,8.4736,9.4568,12.6269,4.0915,13.429,32.3913,2.9518,28.6679,,,6.0905,,,,6.5149,156.56,4.5872,13.1107,8.5235,3.7599,10.4836,20.5274,6.7237,155.933,5.0559,10.0438,4.9879,,,,,,,1,12,606,,,2022-02-27T19:16:22.293227Z,,
20,0,0,17,1 LAPS,2.5072,17,21,1:01.7881,93,1:01.7881,93,1:44:50.6448,Active,TRUE,3,69,24,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,13,13,"",17,16,0,P,104.875,104.875,95.799,0,0,-0.0001,,15,3,2.8693,28.5193,58.8024,10.6823,6.1479,3.9667,798.511,58.077,6.4569,158.011,4.5978,12.9565,8.3196,3.7158,10.3603,20.3235,6.6283,157.494,4.8798,9.8984,4.9734,8.5339,9.5507,12.6834,4.0475,22.1169,32.815,2.9069,28.6908,,,6.2109,,,,6.4722,157.615,4.6862,13.1008,8.4146,3.7741,10.4472,20.4516,6.6731,157.494,5.0256,10.0044,4.9788,,,,,,,6,24,963,,,2022-02-27T19:16:22.293227Z,,
11,0,0,18,1 LAPS,11.3660,18,12,1:01.9930,15,1:02.7845,93,1:45:02.0108,Active,TRUE,3,65,28,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,12,12,"",18,32,0,P,104.528,103.21,95.627,0,0,-0.0001,,34,35,2.8746,28.6084,59.0745,10.7771,6.0891,3.8759,930.807,57.4583,6.4995,158.072,4.5881,12.9956,8.2947,3.7434,10.4857,20.5064,6.6288,157.343,4.9309,9.9763,4.9457,8.5228,9.4382,12.7113,4.0928,23.1593,33.9364,3.0732,29.5135,,,6.1859,,,,6.7082,133.69,5.0692,13.5462,8.477,3.8185,10.6794,,6.8609,137.857,,,,,,,,,,12,2,954,,,2022-02-27T19:16:22.293227Z,,
18,0,0,19,1 LAPS,0.8041,19,19,1:02.0813,44,1:03.0549,93,1:45:02.8149,Active,TRUE,3,69,24,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,11,11,"",19,46,0,P,104.379,102.768,95.614,0,0,-0.0001,,8,7,2.8486,28.6714,59.3401,10.6993,6.1136,3.8549,750.76,58.2193,6.5215,156.8,4.6377,13.0315,8.3623,3.7473,10.493,20.5085,6.6525,155.4,4.9293,9.9532,4.9898,8.5351,9.6946,12.7286,4.1037,23.5445,34.257,2.9639,29.6252,,,6.2315,,,,6.604,154.374,5.2548,13.8258,8.571,3.8774,10.6877,,6.8103,154.637,,,,,,,,,,26,146,2072,,,2022-02-27T19:16:22.293227Z,,
19,0,0,20,1 LAPS,0.6611,20,20,1:00.9868,53,1:02.8645,93,1:45:03.4760,Active,TRUE,3,69,24,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,10,10,"",20,16,0,P,106.253,103.079,95.604,0,0,-0.0001,,11,4,2.8323,28.015,59.4517,10.6471,5.9474,3.9083,1177.1,57.3927,6.5355,156.83,4.4452,12.6052,8.16,3.6375,10.292,20.2388,6.6545,156.41,4.8288,9.868,5.0022,8.4132,9.7933,12.5765,4.0672,23.6033,34.2504,2.9276,29.6196,,,6.2646,,,,6.6591,155.106,5.1898,13.7683,8.5785,3.8635,10.5932,,6.7297,156.142,,,,,,,,,,15,139,580,,,2022-02-27T19:16:22.293227Z,,
12,0,0,21,1 LAPS,0.5881,21,13,1:01.9304,42,1:02.9152,93,1:45:04.0641,Active,TRUE,2,65,28,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,10,10,"",21,41,0,P,104.634,102.996,95.595,3,41,1:02.1366,104.286,7,16,2.8727,28.6299,60.2314,23.1202,6.0714,3.9196,1749.57,58.1116,6.5065,158.747,4.6158,13.003,8.3428,3.7279,10.404,20.4039,6.5944,157.828,4.9329,9.9468,4.9617,8.5395,9.9761,12.7489,4.064,13.4621,36.5823,2.9228,29.496,,,6.2774,,,,6.5656,157.555,5.08,13.7302,8.6502,3.8676,10.4655,,6.5979,149.878,,,,,,,,,,18,3,522,,,2022-02-27T19:16:22.293227Z,,
17,0,0,22,1 LAPS,1.7541,22,18,1:01.9049,72,1:02.7281,93,1:45:05.8182,Active,TRUE,3,69,24,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,8,8,"",22,21,0,P,104.677,103.303,95.569,0,0,-0.0001,,8,3,2.8153,28.6551,59.8697,10.5685,6.1355,3.868,864.595,58.3086,6.5021,158.901,4.5806,12.9894,8.3697,3.7508,10.3973,20.3996,6.515,160.838,4.9118,9.9013,4.9557,8.5204,10.0326,12.6942,4.0411,24.501,35.0695,2.8983,30.0718,,,6.2466,,,,6.5021,157.646,4.9318,14.4248,9.493,4.0666,,,,,,,,,,,,,,20,3,2020,,,2022-02-27T19:16:22.293227Z,,
25,0,1,23,1 LAPS,14.5816,23,26,1:02.3431,89,1:02.9351,93,1:45:20.3998,Active,TRUE,2,64,29,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,7,7,"",23,45,0,P,103.941,102.963,95.348,0,0,-0.0001,,11,18,2.8474,28.8124,62.0758,10.5891,6.1931,4.0508,2059.1,60.9233,6.5225,157.981,4.485,13.0734,8.4746,3.8175,10.4478,20.4712,6.5897,157.676,4.8903,9.9302,4.977,8.6213,10.2513,12.7929,4.0477,24.0889,34.678,2.9393,,,,6.2105,,,,6.6099,156.68,4.5601,,,,,,,,,,,,,,,,,23,25,2031,,,2022-02-27T19:16:22.293227Z,,
24,0,0,24,3 LAPS,2 LAPS,24,25,1:03.1514,91,1:03.1514,91,1:45:00.8855,Active,TRUE,4,85,6,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,6,6,"",24,131,0,P,102.611,102.611,93.587,6,62,1:05.0695,99.586,10,44,2.8826,29.1102,63.0933,10.592,6.2701,4.4965,448.912,61.6481,6.6278,155.548,4.6552,13.1963,8.4898,3.7965,10.528,20.821,6.7221,156.74,5.0588,10.2151,5.1044,8.6794,10.7185,12.9191,4.167,21.4343,32.0263,2.9826,34.1406,,,6.3222,,,,7.3781,116.335,7.9076,17.4577,9.5501,4.0614,,,,,,,,,,,,,,10,1,596,,,2022-02-27T19:16:22.293227Z,,
13,0,7,25,32 LAPS,29 LAPS,25,14,1:02.1114,47,5:14.7960,62,1:27:32.7662,Mechanical,FALSE,4,62,0,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,5,5,Mechanical,25,47,0,P,104.329,20.585,76.485,0,0,-0.0001,,2,15,2.796,28.6629,59.7352,10.5881,6.1628,3.9926,502.872,59.0504,6.5268,158.194,4.64,12.9834,8.3434,3.7677,10.4807,20.523,6.5624,158.194,4.9253,9.9903,5.012,8.5978,9.785,12.8112,4.0902,24.2543,34.8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,719,,,2022-02-27T19:16:22.293227Z,,
23,0,3,26,71 LAPS,39 LAPS,26,24,1:02.5290,23,1:02.5290,23,25:12.1770,Contact,TRUE,1,21,2,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,5,5,Contact,26,144,0,P,103.632,103.632,98.56,0,0,-0.0001,,9,14,2.8668,29.0527,64.849,10.6199,6.2044,3.898,1638.17,57.9775,6.5909,157.707,4.6721,13.1685,8.4413,3.7874,10.5107,20.5874,6.6928,156.44,5.006,10.0767,4.9951,8.6747,10.7214,12.8889,4.1334,27.0674,37.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,129,1014,,,2022-02-27T19:16:22.293227Z,,
0,0,1,1,0.0000,0.0000,1,1,1:01.4783,63,1:02.3024,95,1:46:14.8951,Active,TRUE,2,64,31,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,54,54,"",1,96,0,P,105.403,104.009,96.566,2,65,1:01.4783,105.403,11,1,2.8585,28.4458,58.4278,20.1908,6.0518,3.7655,2085.52,57.861,6.4788,157.981,4.5838,12.9155,8.2823,3.7309,10.4322,20.3716,6.5718,157.373,4.9434,9.9091,4.9642,8.4803,9.4545,12.5777,4.0657,13.4563,33.6835,3.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,2022,,,2022-02-27T19:16:58.058983Z,,
9,0,1,2,0.7905,0.7905,2,10,1:01.8630,63,1:01.9267,95,1:46:15.6856,Active,TRUE,2,65,30,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,41,41,"",2,83,0,P,104.748,104.64,96.554,0,0,-0.0001,,7,10,2.82,28.4123,58.0403,19.9245,6.095,3.966,2076.8,58.7371,6.4915,158.901,4.5523,12.9612,8.3537,3.7478,10.2858,20.121,6.5101,159.117,4.9712,9.8352,4.8541,8.5111,9.507,12.6383,4.0821,13.4479,33.394,2.9052,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,2018,,,2022-02-27T19:16:58.058983Z,,
1,0,1,3,3.8321,3.0416,3,2,1:01.5371,64,1:01.8800,95,1:46:18.7272,Active,TRUE,2,66,29,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,36,36,"",3,37,0,P,105.302,104.719,96.508,0,0,-0.0001,,14,4,2.7935,28.4418,59.3061,19.9598,6.0406,3.9123,2084.92,58.2712,6.4583,157.646,4.547,12.9233,8.2906,3.7244,10.3496,20.3124,6.4809,162.145,4.9012,9.911,4.9437,8.4281,9.5511,12.5802,4.0582,13.4927,33.4525,2.9817,28.5531,,,6.1265,,,,6.5012,157.041,4.6166,12.9437,8.3271,3.7516,10.4248,20.3826,6.6732,155.164,4.966,9.9578,4.9918,8.7093,,12.9443,4.235,,,11,12,461,,,2022-02-27T19:16:58.058983Z,,
3,0,0,4,1 LAPS,1 LAPS,4,4,1:01.9747,3,1:02.5938,94,1:45:26.9065,Active,TRUE,2,62,32,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,33,33,"",4,94,0,P,104.559,103.525,96.275,4,51,1:02.1958,104.187,12,11,2.8509,28.6211,59.2605,21.5031,6.0539,3.9653,1575.18,58.0563,6.5239,155.755,4.6045,13.0498,8.3736,3.7408,10.4562,20.4415,6.5906,155.844,4.8978,9.9183,4.9653,8.5114,9.9711,12.7431,4.1167,13.5062,35.0093,3.0676,28.875,,,6.0815,,,,6.554,143.995,4.7132,13.1719,8.4587,3.7795,10.5727,20.742,6.7932,137.164,5.0997,10.1693,5.0696,,,,,,,16,139,1010,,,2022-02-27T19:16:58.058983Z,,
2,0,0,5,1 LAPS,0.6254,5,3,1:01.8434,5,1:02.3600,94,1:45:27.5319,Active,TRUE,2,63,31,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,30,30,"",5,90,0,P,104.781,103.913,96.265,0,0,-0.0001,,12,3,2.8753,28.6769,59.1077,21.639,6.0814,3.8161,2084.5,58.1036,6.4745,157.95,4.5892,13.0387,8.414,3.7112,10.3966,20.3528,6.5122,159.396,4.8382,9.8675,4.8918,8.5314,9.6712,12.7595,4.088,13.4385,35.0996,2.9619,28.9617,,,6.2702,,,,6.5161,153.476,4.7378,13.2135,8.4757,3.8303,10.4176,20.4928,6.5873,148.706,5.1834,10.0752,4.8918,,,,,,,17,3,879,,,2022-02-27T19:16:58.058983Z,,
10,0,0,6,1 LAPS,0.5669,6,11,1:01.9161,14,1:02.7060,94,1:45:28.0988,Active,TRUE,2,65,29,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,28,28,"",6,39,0,P,104.658,103.339,96.256,0,0,-0.0001,,6,13,2.8287,28.6522,58.5956,20.3856,6.1252,3.9035,2075.82,57.8544,6.5264,159.086,4.5432,12.9444,8.3708,3.7634,10.4148,20.4208,6.5617,159.708,4.9585,9.9743,4.9323,8.4795,9.4189,12.6777,4.0243,13.3912,33.7768,2.9835,29.0407,,,6.2718,,,,6.6327,156.95,4.6598,13.1527,8.4929,3.869,10.5596,20.6159,6.6906,155.874,5.0776,10.0563,4.9787,,,,,,,13,21,400,,,2022-02-27T19:16:58.058983Z,,
4,0,0,7,1 LAPS,0.6990,7,5,1:02.1459,78,1:02.7950,94,1:45:28.7978,Active,TRUE,2,65,29,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,26,26,"",7,47,0,P,104.271,103.193,96.246,0,0,-0.0001,,11,3,2.8449,28.6217,59.2943,10.5514,6.1535,3.9294,2082.99,58.3459,6.4986,158.47,4.5551,12.9865,8.3632,3.757,10.4336,20.4703,6.5827,161.377,4.9385,9.9815,4.9568,8.5326,9.7682,12.7448,4.0369,24.1373,34.6887,2.9649,29.0959,,,6.2193,,,,6.5478,158.317,4.6675,13.3639,8.6964,3.8669,10.5326,20.5575,6.6657,155.106,5.0216,10.0249,5.0033,,,,,,,19,3,2047,,,2022-02-27T19:16:58.058983Z,,
6,0,0,8,1 LAPS,0.4127,8,7,1:01.3536,47,1:02.5401,94,1:45:29.2105,Active,TRUE,3,79,15,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,25,25,"",8,49,0,P,105.617,103.614,96.239,1,49,1:01.3536,105.617,8,11,2.8531,28.4027,58.3724,19.9973,6.0813,3.7949,995.634,58.091,6.4854,159.459,4.5917,12.9292,8.3035,3.7351,10.3245,20.2465,6.5505,159.303,4.894,9.8433,4.9493,8.4772,9.4442,12.6615,4.0784,13.4852,33.4874,2.937,29.2041,,,6.3363,,,,6.5942,158.747,4.6863,13.3366,8.6503,3.9188,10.5362,20.5835,6.6174,157.494,5.0646,10.0473,4.9827,,,,,,,8,25,326,,,2022-02-27T19:16:58.058983Z,,
