Car,Driver Name,Lap,LapTime,MPH,S1,P2,STOPTIME,I1,L4_SFtoPI,S2,L5,L7,L3_POtoSF,S3,T3,S4A,S4,S4B,S5A,S5,I2,S5B,T5,S6A,S6,S6B,S7,L6,I3,P1,L2_PItoPO,S8,Status,TOD,TIRE,OT Remain,OT Used
20,Daly,31,124.112,52.211,12.1629,0,0,62.1206,0,9.2462,0,0,0,15.9396,1.8223,12.3876,24.7719,12.3843,5.2748,17.0937,39.1614,11.8189,1.6673,12.9179,22.0677,9.1498,13.4083,0,22.8297,0,0,9.4214,Y,18:15.5,P,145,0
20,Daly,32,100.072,64.753,7.2461,0,0,46.1307,0,8.6929,0,0,0,12.8786,1.0724,7.0636,17.3131,10.2495,4.4563,16.0298,33.1891,11.5735,1.4022,8.8241,17.1593,8.3352,14.2032,0,20.7522,0,0,6.549,Y,19:55.6,P,145,0
20,Daly,33,84.2219,76.94,7.0889,0,0,42.1982,0,10.4239,0,0,0,9.3329,0.8279,5.8415,15.3525,9.511,4.288,14.3051,26.6768,10.0171,0.9629,6.0383,12.3717,6.3334,11.1804,0,15.3469,0,0,4.1665,,21:19.8,P,145,0
20,Daly,34,68.6911,94.335,3.1285,0,0,32.8135,0,7.3135,0,0,0,7.2784,0.5516,5.3469,15.0931,9.7462,4.3705,11.3353,22.6324,6.9648,0.6427,5.9296,11.2971,5.3675,9.1253,0,13.2452,0,0,4.1199,,22:28.5,P,141,4
20,Daly,35,66.596,97.303,3.0129,0,0,31.3703,0,6.7338,0,0,0,6.9536,0.539,5.1745,14.67,9.4955,4.1772,11.0367,21.9707,6.8595,0.6137,5.6565,10.934,5.2775,9.1029,0,13.255,0,0,4.1521,,23:35.1,P,134,7
20,Daly,36,64.6026,100.306,3.0189,0,0,30.3084,0,6.6945,0,0,0,6.8622,0.5518,4.8813,13.7328,8.8515,3.9202,10.7288,21.1611,6.8086,0.561,5.3035,10.4323,5.1288,8.9126,0,13.1331,0,0,4.2205,,24:39.7,P,134,0
20,Daly,37,63.3019,102.367,2.9857,0,0,29.4831,0,6.3658,0,0,0,6.7227,0.5332,4.8207,13.4089,8.5882,3.8607,10.6344,20.8505,6.7737,0.5401,5.1582,10.2161,5.0579,8.7475,0,12.9683,0,0,4.2208,,25:43.0,P,134,0
20,Daly,38,63.2716,102.416,2.9095,0,0,29.2365,0,6.3057,0,0,0,6.6349,0.523,4.7921,13.3864,8.5943,3.9368,10.7104,21.0035,6.7736,0.5291,5.2051,10.2931,5.088,8.8062,0,13.0316,0,0,4.2254,,26:46.3,P,134,0
20,Daly,39,64.1962,100.941,2.9618,0,0,29.845,0,6.5295,0,0,0,6.6762,0.5254,4.9017,13.6775,8.7758,3.9587,10.7524,21.2102,6.7937,0.5517,5.2976,10.4578,5.1602,8.9763,0,13.141,0,0,4.1647,,27:50.5,P,132,2
20,Daly,40,64.0668,101.144,3.0177,0,0,29.9041,0,6.5164,0,0,0,6.7133,0.5291,4.8581,13.6567,8.7986,3.9962,10.748,21.0985,6.7518,0.5439,5.2581,10.3505,5.0924,8.8454,0,13.0642,0,0,4.2188,,28:54.5,P,132,0
20,Daly,41,63.2334,102.477,2.9502,0,0,29.3073,0,6.3272,0,0,0,6.6233,0.5257,4.6997,13.4066,8.7069,3.9257,10.7131,20.9368,6.7874,0.5471,5.1578,10.2237,5.0659,8.7596,0,12.9893,0,0,4.2297,,29:57.8,P,132,0
20,Daly,42,63.3958,102.215,2.986,0,0,29.3694,0,6.2922,0,0,0,6.62,0.5241,4.8652,13.4712,8.606,3.9629,10.6645,20.9744,6.7016,0.5656,5.269,10.3099,5.0409,8.8354,0,13.052,0,0,4.2166,,31:01.1,P,132,0
20,Daly,43,62.9076,103.008,2.9818,0,0,29.2785,0,6.4262,0,0,0,6.6187,0.5277,4.734,13.2518,8.5178,3.9042,10.6572,20.7561,6.753,0.5288,5.0448,10.0989,5.0541,8.7273,0,12.873,0,0,4.1457,,32:04.1,P,126,6
20,Daly,44,62.6012,103.512,2.9018,0,0,29.0859,0,6.3586,0,0,0,6.5734,0.5217,4.7189,13.2521,8.5332,3.8384,10.5126,20.6955,6.6742,0.5321,5.1807,10.1829,5.0022,8.743,0,12.8198,0,0,4.0768,,33:06.7,P,116,10
20,Daly,45,63.3454,102.296,2.9271,0,0,29.625,0,6.452,0,0,0,6.8022,0.54,4.8581,13.4437,8.5856,3.8978,10.6616,20.8749,6.7638,0.5516,5.1308,10.2133,5.0825,8.6463,0,12.8455,0,0,4.1992,,34:10.0,P,114,2
20,Daly,46,62.9615,102.92,3.0045,0,0,29.1568,0,6.289,0,0,0,6.6036,0.5298,4.7414,13.2597,8.5183,3.8576,10.644,20.8934,6.7864,0.5527,5.1442,10.2494,5.1052,8.7024,0,12.9113,0,0,4.2089,,35:13.0,P,114,0
20,Daly,47,62.6694,103.4,3.0063,0,0,28.9621,0,6.254,0,0,0,6.5804,0.5276,4.7006,13.1214,8.4208,3.8242,10.5775,20.7643,6.7533,0.5527,5.1035,10.1868,5.0833,8.7186,0,12.943,0,0,4.2244,,36:15.6,P,114,0
20,Daly,48,62.7762,103.224,2.9709,0,0,29.0223,0,6.2637,0,0,0,6.59,0.5291,4.7072,13.1977,8.4905,3.8448,10.6918,20.8894,6.847,0.5536,5.1296,10.1976,5.068,8.646,0,12.8645,0,0,4.2185,,37:18.4,P,114,0
20,Daly,49,63.6517,101.804,2.9513,0,0,29.549,0,6.2402,0,0,0,6.6282,0.526,4.9328,13.7293,8.7965,3.9746,10.6584,21.1945,6.6838,0.5845,5.4181,10.5361,5.118,8.8211,0,12.9082,0,0,4.0871,,38:22.1,P,103,11
20,Daly,51,68.0398,95.238,0,10.6471,0,0,0,0,3.9083,1177.1,57.3927,6.8057,0.5483,4.9383,13.472,8.5337,3.8085,10.5566,20.6302,6.7481,0.5366,5.0147,10.0736,5.0589,8.4132,0,12.5765,0,0,4.1633,,40:54.0,A,92,10
20,Daly,52,61.2863,105.733,2.8909,0,0,28.2584,0,5.9712,0,0,0,6.6026,0.5252,4.5017,12.7937,8.292,3.6375,10.292,20.337,6.6545,0.5287,4.9459,10.045,5.0991,8.5046,0,12.6909,0,0,4.1863,,41:55.3,A,84,8
20,Daly,53,60.9868,106.253,2.904,0,0,28.015,0,5.9474,0,0,0,6.5584,0.5273,4.4452,12.6052,8.16,3.6791,10.3708,20.2388,6.6917,0.5259,4.8288,9.868,5.0392,8.5442,0,12.733,0,0,4.1888,,42:56.3,A,77,7
20,Daly,54,61.6048,105.187,2.8899,0,0,28.4659,0,6.1512,0,0,0,6.573,0.5269,4.5075,12.8518,8.3443,3.7164,10.402,20.3678,6.6856,0.526,4.8532,9.9658,5.1126,8.5855,0,12.7711,0,0,4.1856,,43:57.9,A,72,5
20,Daly,55,61.8914,104.7,2.8966,0,0,28.6139,0,6.1506,0,0,0,6.5745,0.5253,4.6036,12.9922,8.3886,3.7484,10.5051,20.4259,6.7567,0.5282,4.8938,9.9208,5.027,8.6135,0,12.8516,0,0,4.2381,,44:59.8,A,72,0
20,Daly,56,63.1112,102.676,2.9103,0,0,28.9996,0,6.1865,0,0,0,6.6309,0.5249,4.6914,13.2719,8.5805,3.9318,10.6859,21.3159,6.7541,0.5533,5.4551,10.63,5.1749,8.7285,0,12.7957,0,0,4.0672,,46:02.9,A,72,0
20,Daly,57,63.0125,102.837,2.8455,0,0,29.383,0,6.573,0,0,0,6.8229,0.5333,4.6133,13.1416,8.5283,3.8225,10.6225,20.6848,6.8,0.5303,4.9705,10.0623,5.0918,8.6868,0,12.9447,0,0,4.2579,,47:05.9,A,63,9
20,Daly,58,62.2704,104.062,2.9399,0,0,28.8205,0,6.2622,0,0,0,6.5857,0.5226,4.5695,13.0327,8.4632,3.7767,10.5424,20.6038,6.7657,0.5259,4.9543,10.0614,5.1071,8.5976,0,12.8461,0,0,4.2485,,48:08.2,A,60,3
20,Daly,59,62.1687,104.233,2.9176,0,0,28.7516,0,6.2654,0,0,0,6.5864,0.5259,4.6711,12.9822,8.3111,3.7804,10.5086,20.5946,6.7282,0.5276,4.9796,10.086,5.1064,8.6006,0,12.8225,0,0,4.2219,,49:10.4,A,60,0
20,Daly,60,62.6313,103.463,2.9201,0,0,29.0009,0,6.2741,0,0,0,6.6617,0.5257,4.695,13.145,8.45,3.8429,10.588,20.6715,6.7451,0.5267,4.9984,10.0835,5.0851,8.7232,0,12.9589,0,0,4.2357,,50:13.0,A,60,0
20,Daly,61,62.5453,103.605,2.9144,0,0,28.9552,0,6.2715,0,0,0,6.6086,0.5241,4.6888,13.1607,8.4719,3.839,10.5852,20.6483,6.7462,0.5243,4.9998,10.0631,5.0633,8.7616,0,12.9418,0,0,4.1802,,51:15.5,A,58,2
20,Daly,62,64.396,100.627,2.897,0,0,30.2999,0,6.3464,0,0,0,6.6235,0.5249,5.0625,14.433,9.3705,4.05,10.8132,21.203,6.7632,0.5425,5.267,10.3898,5.1228,8.8131,0,12.8931,0,0,4.08,,52:19.9,A,58,0
20,Daly,63,62.5019,103.677,2.893,0,0,29.0796,0,6.3254,0,0,0,6.8015,0.5327,4.622,13.0597,8.4377,3.7746,10.5049,20.5653,6.7303,0.5273,4.9954,10.0604,5.065,8.6218,0,12.857,0,0,4.2352,,53:22.4,A,49,9
20,Daly,64,62.6959,103.356,2.9281,0,0,28.9013,0,6.258,0,0,0,6.6078,0.5258,4.5908,13.1074,8.5166,3.8448,10.6727,20.8049,6.8279,0.5281,5.0249,10.1322,5.1073,8.7341,0,12.9897,0,0,4.2556,,54:25.1,A,49,0
20,Daly,65,62.0167,104.488,2.9294,0,0,28.6159,0,6.1425,0,0,0,6.617,0.5252,4.5539,12.927,8.3731,3.7143,10.4449,20.4707,6.7306,0.5258,4.9798,10.0258,5.046,8.6808,0,12.9301,0,0,4.2493,,55:27.2,A,49,0
20,Daly,66,62.3801,103.879,2.9238,0,0,28.9228,0,6.2531,0,0,0,6.665,0.5252,4.6381,13.0809,8.4428,3.7957,10.5346,20.5499,6.7389,0.5244,4.9757,10.0153,5.0396,8.6752,0,12.9074,0,0,4.2322,,56:29.5,A,49,0
20,Daly,67,62.3404,103.945,2.9001,0,0,28.8061,0,6.2521,0,0,0,6.5788,0.5233,4.669,13.0751,8.4061,3.8129,10.5823,20.6273,6.7694,0.5251,4.9907,10.045,5.0543,8.6963,0,12.907,0,0,4.2107,,57:31.9,A,49,0
20,Daly,68,62.4124,103.826,2.8946,0,0,28.8163,0,6.2963,0,0,0,6.5817,0.5222,4.6087,13.0437,8.435,3.823,10.5533,20.6059,6.7303,0.5244,4.9812,10.0526,5.0714,8.7381,0,12.9902,0,0,4.2521,,58:34.3,A,49,0
20,Daly,70,69.1416,93.721,0,10.6638,0,0,0,0,3.946,0,58.4778,6.886,0.5508,5.0438,13.7605,8.7167,3.8567,10.7746,21.0855,6.9179,0.5401,5.1281,10.3109,5.1828,8.5432,0,12.7998,0,0,4.2566,,01:07.3,P,48,1
20,Daly,71,62.6326,103.46,2.929,0,0,28.8523,0,6.2045,0,0,0,6.7013,0.5314,4.624,13.0175,8.3935,3.8061,10.6471,20.7458,6.841,0.5306,4.9752,10.0987,5.1235,8.755,0,13.0345,0,0,4.2795,,02:09.9,P,48,0
20,Daly,72,62.5785,103.55,2.9345,0,0,28.9762,0,6.2661,0,0,0,6.7272,0.5295,4.6415,13.0484,8.4069,3.8109,10.6004,20.6866,6.7895,0.5281,4.9794,10.0862,5.1068,8.6527,0,12.9157,0,0,4.263,,03:12.5,P,48,0
20,Daly,73,62.5914,103.529,2.9435,0,0,28.9976,0,6.3091,0,0,0,6.6542,0.5279,4.6566,13.0908,8.4342,3.7564,10.5574,20.6704,6.801,0.529,4.9902,10.113,5.1228,8.6786,0,12.9234,0,0,4.2448,,04:15.1,P,48,0
20,Daly,74,62.7705,103.233,2.9298,0,0,29.085,0,6.3117,0,0,0,6.6516,0.535,4.6977,13.1919,8.4942,3.7508,10.5473,20.7518,6.7965,0.5563,5.0737,10.2045,5.1308,8.678,0,12.9337,0,0,4.2557,,05:17.9,P,48,0
20,Daly,75,62.5746,103.556,2.9343,0,0,28.9733,0,6.228,0,0,0,6.6591,0.5273,4.6565,13.1519,8.4954,3.7586,10.5229,20.6562,6.7643,0.5429,4.9973,10.1333,5.136,8.6591,0,12.9451,0,0,4.286,,06:20.4,P,48,0
20,Daly,76,62.7343,103.293,2.9402,0,0,28.9547,0,6.2403,0,0,0,6.6239,0.5253,4.6717,13.1503,8.4786,3.7716,10.5657,20.7553,6.7941,0.5443,5.0493,10.1896,5.1403,8.7674,0,13.0243,0,0,4.2569,,07:23.2,P,48,0
20,Daly,77,63.0198,102.825,2.9672,0,0,29.2095,0,6.341,0,0,0,6.5833,0.5223,4.6791,13.318,8.6389,3.8931,10.6727,20.8822,6.7796,0.5291,5.125,10.2095,5.0845,8.8085,0,12.9281,0,0,4.1196,,08:26.2,P,48,0
20,Daly,78,63.2868,102.391,2.9389,0,0,29.4762,0,6.4405,0,0,0,6.7516,0.5306,4.6957,13.3452,8.6495,3.88,10.6438,20.913,6.7638,0.5258,5.1351,10.2692,5.1341,8.788,0,12.8976,0,0,4.1096,,09:29.5,P,33,15
20,Daly,79,63.4425,102.14,2.8674,0,0,29.6769,0,6.6517,0,0,0,6.7881,0.5312,4.8009,13.3697,8.5688,3.8834,10.6522,20.8419,6.7688,0.5269,5.0564,10.1897,5.1333,8.8096,0,12.9237,0,0,4.1141,,10:32.9,P,33,0
20,Daly,80,62.908,103.008,2.8323,0,0,29.2243,0,6.3498,0,0,0,6.848,0.5357,4.6886,13.1942,8.5056,3.8275,10.6483,20.7021,6.8208,0.5305,4.9733,10.0538,5.0805,8.7104,0,12.9816,0,0,4.2712,,11:35.8,P,24,9
20,Daly,81,62.2985,104.015,2.9939,0,0,28.7347,0,6.1269,0,0,0,6.5809,0.5248,4.6051,13.033,8.4279,3.7774,10.5811,20.6267,6.8037,0.536,4.9836,10.0456,5.062,8.6745,0,12.9371,0,0,4.2626,,12:38.1,P,21,3
20,Daly,82,62.4704,103.729,3.0133,0,0,28.8583,0,6.1896,0,0,0,6.6007,0.5338,4.655,13.0547,8.3997,3.8207,10.6089,20.677,6.7882,0.538,5.0132,10.0681,5.0549,8.6941,0,12.9351,0,0,4.241,,13:40.6,P,21,0
20,Daly,83,62.5231,103.642,2.993,0,0,28.7937,0,6.1384,0,0,0,6.5965,0.5298,4.638,13.0658,8.4278,3.7872,10.5856,20.647,6.7984,0.5366,4.9635,10.0614,5.0979,8.8171,0,13.0824,0,0,4.2653,,14:43.1,P,21,0
20,Daly,84,62.474,103.723,2.9734,0,0,28.8367,0,6.089,0,0,0,6.6008,0.5315,4.6454,13.1735,8.5281,3.7925,10.5896,20.5963,6.7971,0.5326,4.943,10.0067,5.0637,8.7893,0,13.041,0,0,4.2517,,15:45.6,P,21,0
20,Daly,85,62.4275,103.8,2.989,0,0,28.811,0,6.1358,0,0,0,6.5979,0.5263,4.6223,13.0883,8.466,3.7202,10.4725,20.5356,6.7523,0.5359,4.9876,10.0631,5.0755,8.7997,0,13.0809,0,0,4.2812,,16:48.0,P,21,0
20,Daly,86,62.5056,103.671,2.9981,0,0,28.8155,0,6.1224,0,0,0,6.6006,0.5267,4.5915,13.0944,8.5029,3.7496,10.5311,20.6799,6.7815,0.5578,5.0701,10.1488,5.0787,8.7725,0,13.0102,0,0,4.2377,,17:50.5,P,21,0
20,Daly,87,62.6716,103.396,3.0066,0,0,28.9754,0,6.1553,0,0,0,6.5746,0.5349,4.7047,13.2389,8.5342,3.8169,10.6045,20.636,6.7876,0.5426,5.0006,10.0315,5.0309,8.8017,0,13.0602,0,0,4.2585,,18:53.2,P,21,0
20,Daly,88,62.6856,103.373,3.0167,0,0,29.0434,0,6.2186,0,0,0,6.5724,0.5283,4.7001,13.2357,8.5356,3.8135,10.5863,20.6652,6.7728,0.555,5.0529,10.0789,5.026,8.742,0,12.977,0,0,4.235,,19:55.9,P,21,0
20,Daly,89,62.6972,103.354,2.9925,0,0,29.0014,0,6.2492,0,0,0,6.5925,0.5259,4.6444,13.1672,8.5228,3.8003,10.5309,20.691,6.7306,0.5471,5.1,10.1601,5.0601,8.7753,0,13.0048,0,0,4.2295,,20:58.6,P,21,0
20,Daly,90,63.1895,102.549,2.9677,0,0,29.2192,0,6.3597,0,0,0,6.6155,0.5233,4.7015,13.2763,8.5748,3.8768,10.6058,20.8295,6.729,0.5379,5.1367,10.2237,5.087,8.9517,0,13.1408,0,0,4.1891,,22:01.8,P,19,2
20,Daly,91,63.0882,102.713,2.9383,0,0,29.2519,0,6.3187,0,0,0,6.6178,0.5332,4.8163,13.3771,8.5608,3.862,10.6034,20.7858,6.7414,0.5455,5.1039,10.1824,5.0785,8.8107,0,13.0505,0,0,4.2398,,23:04.9,P,19,0
20,Daly,92,62.9121,103.001,2.9829,0,0,29.186,0,6.2741,0,0,0,6.6378,0.5235,4.664,13.2912,8.6272,3.8431,10.5954,20.7134,6.7523,0.5336,5.0505,10.118,5.0675,8.8533,0,13.0127,0,0,4.1594,,24:07.8,P,16,3
20,Daly,93,62.8645,103.079,2.9256,0,0,29.1133,0,6.3104,0,0,0,6.6093,0.522,4.6944,13.268,8.5736,3.8552,10.5603,20.7407,6.7051,0.5231,5.0639,10.1804,5.1165,8.7916,0,13.0105,0,0,4.2189,,25:10.6,P,16,0
20,Daly,94,63.3073,102.358,2.9276,0,0,29.6196,0,6.2646,0,0,0,6.6591,0.5275,5.1898,13.7683,8.5785,3.8635,10.5932,20.7022,6.7297,0.524,5.0543,10.109,5.0547,8.7632,0,12.9855,0,0,4.2223,,26:14.0,P,16,0
20,Daly,95,62.8705,103.069,2.9827,0,0,29.3035,0,6.3445,0,0,0,6.6606,0.5249,4.728,13.3157,8.5877,3.8671,10.5857,20.6944,6.7186,0.5221,5.045,10.1087,5.0637,8.7282,0,12.8726,0,0,4.1444,,27:16.8,P,11,5
20,Daly,96,63.0708,102.742,2.9625,0,0,29.4235,0,6.4016,0,0,0,6.702,0.5246,4.7338,13.3574,8.6236,3.8522,10.5524,20.6472,6.7002,0.5222,5.0365,10.0948,5.0583,8.8025,0,13.0001,0,0,4.1976,,28:19.9,P,11,0
20,Daly,97,63.4786,102.082,2.8761,0,0,29.5281,0,6.3831,0,0,0,6.6778,0.5221,4.868,13.5911,8.7231,3.9303,10.672,20.8974,6.7417,0.5293,5.1619,10.2254,5.0635,8.9259,0,13.0531,0,0,4.1272,,29:23.4,P,1,10
20,Daly,98,64.4651,100.52,2.8655,0,0,30.4432,0,7.0873,0,0,0,6.9716,0.5327,4.8516,13.5188,8.6672,3.943,10.7337,20.8966,6.7907,0.5258,5.0449,10.1629,5.118,8.8796,0,13.1253,0,0,4.2457,,30:27.8,P,0,1
20,Daly,99,63.3206,102.336,2.9409,0,0,29.2624,0,6.3226,0,0,0,6.6505,0.5238,4.6998,13.3484,8.6486,3.9102,10.6318,20.8365,6.7216,0.5236,5.1197,10.2047,5.085,8.9816,0,13.2217,0,0,4.2401,,31:31.2,P,0,0
20,Daly,100,63.4935,102.058,3.0266,0,0,29.3915,0,6.3202,0,0,0,6.691,0.5263,4.7443,13.3537,8.6094,3.878,10.6263,20.9715,6.7483,0.5355,5.2288,10.3452,5.1164,8.8688,0,13.1305,0,0,4.2617,K,32:34.7,P,0,0
7,Rosenqvist,1,70.446,91.985,3.3401,0,0,35.4145,0,8.3598,0,798.511,0,8.0767,0.5764,5.4968,15.6379,10.1411,4.3062,11.1629,22.1092,6.8567,0.6008,5.7351,10.9463,5.2112,8.8628,0,12.9223,0,0,4.0595,,41:20.0,A,144,6
7,Rosenqvist,2,63.1459,102.619,2.8693,0,0,29.5852,0,6.5171,0,0,0,6.7483,0.529,4.8668,13.4505,8.5837,3.8466,10.5864,20.8122,6.7398,0.5325,5.1617,10.2258,5.0641,8.6518,0,12.7485,0,0,4.0967,,42:23.2,A,138,6
7,Rosenqvist,3,62.7837,103.212,2.8989,0,0,29.3278,0,6.378,0,0,0,6.5225,0.5208,4.9629,13.5284,8.5655,3.8708,10.5697,20.7345,6.6989,0.5262,5.1408,10.1648,5.024,8.6405,0,12.7214,0,0,4.0809,,43:26.0,A,134,4
7,Rosenqvist,4,62.8574,103.09,2.9227,0,0,29.3875,0,6.2945,0,0,0,6.5735,0.5222,4.9336,13.4931,8.5595,3.8245,10.5352,20.7378,6.7107,0.5258,5.1695,10.2026,5.0331,8.6831,0,12.7321,0,0,4.049,,44:28.8,A,127,7
7,Rosenqvist,5,62.4681,103.733,0,0,0,29.0571,0,0,0,0,0,6.6334,0.5239,4.7851,13.2401,8.455,3.8291,10.5467,20.7276,6.7176,0.5227,5.1069,10.1809,5.074,8.6047,0,12.6834,0,0,4.0787,,45:31.3,A,122,5
7,Rosenqvist,6,63.1888,102.55,2.905,0,0,29.4916,0,6.4804,0,0,0,6.572,0.5273,4.9799,13.5342,8.5543,3.8683,10.5735,20.7705,6.7052,0.5283,5.1638,10.197,5.0332,8.7302,0,12.9267,0,0,4.1965,,46:34.5,A,122,0
7,Rosenqvist,7,62.834,103.129,2.9329,0,0,29.3756,0,6.4229,0,0,0,6.5266,0.5189,4.8704,13.4932,8.6228,3.8685,10.5763,20.7246,6.7078,0.5236,5.0862,10.1483,5.0621,8.6728,0,12.7338,0,0,4.061,,47:37.3,A,118,4
7,Rosenqvist,9,69.4703,93.277,0,10.6981,0,0,0,0,4.0055,2494.66,58.7722,6.8598,0.5516,5.2321,13.9436,8.7115,3.8547,10.6337,21.0558,6.779,0.5341,5.2561,10.4221,5.166,8.6742,0,12.9075,0,0,4.2333,,50:09.1,P,118,0
7,Rosenqvist,10,62.7641,103.244,2.96,0,0,29.2495,0,6.2895,0,0,0,6.6604,0.5338,4.8601,13.3396,8.4795,3.7758,10.5092,20.6832,6.7334,0.5319,5.061,10.174,5.113,8.6032,0,12.8314,0,0,4.2282,,51:11.9,P,109,9
7,Rosenqvist,11,62.4398,103.78,2.9372,0,0,28.906,0,6.1987,0,0,0,6.5853,0.5304,4.7177,13.1848,8.4671,3.7736,10.5715,20.649,6.7979,0.531,5.0274,10.0775,5.0501,8.6287,0,12.8848,0,0,4.2561,,52:14.3,P,109,0
7,Rosenqvist,12,62.4676,103.734,2.9332,0,0,28.9396,0,6.264,0,0,0,6.599,0.5271,4.7211,13.1434,8.4223,3.763,10.5494,20.6202,6.7864,0.5308,5.0187,10.0708,5.0521,8.6682,0,12.9078,0,0,4.2396,,53:16.8,P,109,0
7,Rosenqvist,13,62.3698,103.896,2.9119,0,0,28.9266,0,6.2862,0,0,0,6.5956,0.5284,4.7159,13.1329,8.417,3.802,10.5762,20.5851,6.7742,0.5293,4.9432,10.0089,5.0657,8.6154,0,12.8581,0,0,4.2427,,54:19.1,P,109,0
7,Rosenqvist,14,62.3537,103.923,2.9072,0,0,28.7812,0,6.1479,0,0,0,6.5327,0.5268,4.7903,13.1934,8.4031,3.7924,10.545,20.6654,6.7526,0.5275,5.065,10.1204,5.0554,8.6587,0,12.9071,0,0,4.2484,,55:21.5,P,109,0
7,Rosenqvist,15,62.1951,104.188,2.8959,0,0,28.7432,0,6.2338,0,0,0,6.5696,0.5258,4.6784,13.0439,8.3655,3.7425,10.5037,20.5788,6.7612,0.5271,5.0173,10.0751,5.0578,8.6352,0,12.8731,0,0,4.2379,,56:23.7,P,109,0
7,Rosenqvist,16,62.1335,104.292,2.9031,0,0,28.7639,0,6.221,0,0,0,6.5433,0.5245,4.6857,13.0965,8.4108,3.7717,10.5197,20.4846,6.748,0.5267,4.9574,9.9649,5.0075,8.6624,0,12.885,0,0,4.2226,,57:25.8,P,109,0
7,Rosenqvist,17,62.3652,103.904,2.8862,0,0,28.8914,0,6.2049,0,0,0,6.6104,0.5272,4.7083,13.1899,8.4816,3.7669,10.5356,20.5843,6.7687,0.5269,5.0284,10.0487,5.0203,8.6555,0,12.8895,0,0,4.234,,58:28.2,P,109,0
7,Rosenqvist,18,62.6096,103.499,2.9079,0,0,29.0617,0,6.3496,0,0,0,6.6016,0.5267,4.7218,13.2026,8.4808,3.7809,10.5049,20.5946,6.724,0.5247,5.0397,10.0897,5.05,8.7343,0,12.9533,0,0,4.219,,59:30.8,P,109,0
7,Rosenqvist,19,64.3744,100.661,2.8947,0,0,29.9577,0,6.3958,0,0,0,6.5946,0.5283,5.1386,14.0726,8.934,4.0269,10.6757,21.3919,6.6488,0.5319,5.4619,10.7162,5.2543,8.9334,0,13.0248,0,0,4.0914,,00:35.2,P,98,11
7,Rosenqvist,20,63.3156,102.344,2.9885,0,0,29.5448,0,6.5529,0,0,0,6.7041,0.529,4.7086,13.2993,8.5907,3.7865,10.5689,20.8187,6.7824,0.5263,5.1296,10.2498,5.1202,8.7495,0,12.9521,0,0,4.2026,,01:38.5,P,98,0
7,Rosenqvist,21,63.9592,101.315,2.8958,0,0,30.0697,0,6.3869,0,0,0,6.6283,0.5249,4.9574,14.1587,9.2013,4.0576,10.7187,20.9421,6.6611,0.5225,5.123,10.2234,5.1004,8.7163,0,12.9474,0,0,4.2311,,02:42.4,P,98,0
7,Rosenqvist,22,62.2831,104.041,2.9237,0,0,28.9331,0,6.3124,0,0,0,6.5553,0.5241,4.7194,13.1417,8.4223,3.7665,10.4849,20.4966,6.7184,0.524,5.0099,10.0117,5.0018,8.6426,0,12.8534,0,0,4.2108,,03:44.7,P,94,4
7,Rosenqvist,23,62.3399,103.946,2.9135,0,0,28.8935,0,6.2842,0,0,0,6.5158,0.5208,4.7207,13.18,8.4593,3.762,10.4924,20.5523,6.7304,0.5255,5.0338,10.0599,5.0261,8.6673,0,12.8941,0,0,4.2268,,04:47.1,P,94,0
7,Rosenqvist,24,62.2808,104.045,2.9188,0,0,28.7935,0,6.258,0,0,0,6.5251,0.5197,4.6773,13.0916,8.4143,3.7963,10.5356,20.5737,6.7393,0.5264,5.0244,10.0381,5.0137,8.6695,0,12.9136,0,0,4.2441,Y,05:49.3,P,94,0
7,Rosenqvist,25,78.7781,82.256,3.2929,0,0,38.8084,0,6.9985,0,0,0,11.9825,1.1672,6.6041,16.5345,9.9304,4.4496,12.9854,25.0446,8.5358,0.6558,5.7606,12.0592,6.2986,9.9093,0,14.9251,0,0,5.0158,Y,07:08.1,P,94,0
7,Rosenqvist,26,70.6724,91.691,3.6924,0,0,34.2937,0,6.927,0,0,0,8.1578,0.769,6.0755,15.5165,9.441,4.1085,11.7083,22.7318,7.5998,0.6012,5.5859,11.0235,5.4376,9.1348,0,13.6469,0,0,4.5121,Y,08:18.8,P,94,0
7,Rosenqvist,27,98.5904,65.726,4.7384,0,0,50.0733,0,7.629,0,0,0,16.0378,3.1666,9.49,21.6681,12.1781,5.242,17.1861,31.9559,11.9441,1.1187,7.0704,14.7698,7.6994,10.2915,0,16.5612,0,0,6.2697,Y,09:57.4,P,94,0
7,Rosenqvist,28,122.164,53.043,4.7925,0,0,57.6091,0,8.6551,0,0,0,17.8145,1.7465,10.2585,26.347,16.0885,6.1321,22.4613,42.469,16.3292,1.873,9.3534,20.0077,10.6543,12.6093,0,22.086,0,0,9.4767,Y,11:59.5,P,94,0
7,Rosenqvist,29,114.255,56.715,8.1481,0,0,56.181,0,8.991,0,0,0,17.4845,1.8676,9.7564,21.5574,11.801,4.9223,18.5383,35.4785,13.616,1.383,7.5399,16.9402,9.4003,13.5594,0,22.5951,0,0,9.0357,Y,13:53.8,P,94,0
7,Rosenqvist,30,122.861,52.742,7.7558,0,0,60.6073,0,10.1181,0,0,0,16.638,1.7075,10.6041,26.0954,15.4913,5.7112,21.3645,40.0887,15.6533,1.6,8.7813,18.7242,9.9429,12.3458,0,22.1654,0,0,9.8196,Y,15:56.7,P,94,0
